Period,Scenario,LoadLevel,Almeria,Barcelona,Bilbao,Caceres,Cadiz,Cartagena,Lugo,Madrid,Sevilla,Valencia,Valladolid
2030,CY2015,09-26 22:00:00+01:00,0.047018762,0.376150094,0.282112571,0.094037524,0.188075047,0.188075047,0.047018762,0.376150094,0.329131332,0.235093809,0.141056285
2030,CY2015,09-26 23:00:00+01:00,0.044313083,0.354504662,0.265878497,0.088626166,0.177252331,0.177252331,0.044313083,0.354504662,0.310191579,0.221565413,0.132939248
2030,CY2015,09-27 00:00:00+01:00,0.041839619,0.334716953,0.251037715,0.083679239,0.167358477,0.167358477,0.041839619,0.334716953,0.292877334,0.209198096,0.125518858
2030,CY2015,09-27 01:00:00+01:00,0.040003116,0.320024927,0.240018695,0.080006232,0.160012463,0.160012463,0.040003116,0.320024927,0.280021811,0.200015579,0.120009348
2030,CY2015,09-27 02:00:00+01:00,0.038822608,0.31058086,0.232935645,0.077645215,0.15529043,0.15529043,0.038822608,0.31058086,0.271758252,0.194113037,0.116467823
2030,CY2015,09-27 03:00:00+01:00,0.038076928,0.304615422,0.228461567,0.076153856,0.152307711,0.152307711,0.038076928,0.304615422,0.266538494,0.190384639,0.114230783
2030,CY2015,09-27 04:00:00+01:00,0.037823002,0.302584016,0.226938012,0.075646004,0.151292008,0.151292008,0.037823002,0.302584016,0.264761014,0.18911501,0.113469006
2030,CY2015,09-27 05:00:00+01:00,0.03819129,0.305530318,0.229147739,0.076382579,0.152765159,0.152765159,0.03819129,0.305530318,0.267339028,0.190956449,0.114573869
2030,CY2015,09-27 06:00:00+01:00,0.038947106,0.311576844,0.233682633,0.077894211,0.155788422,0.155788422,0.038947106,0.311576844,0.272629739,0.194735528,0.116841317
2030,CY2015,09-27 07:00:00+01:00,0.038961803,0.311694428,0.23377082,0.077923607,0.155847214,0.155847214,0.038961803,0.311694428,0.272732624,0.194809017,0.116885411
2030,CY2015,09-27 08:00:00+01:00,0.04176985,0.334158797,0.250619098,0.0835397,0.167079398,0.167079398,0.04176985,0.334158797,0.292388948,0.208849248,0.125309549
2030,CY2015,09-27 09:00:00+01:00,0.043380302,0.347042411,0.260281809,0.086760603,0.173521206,0.173521206,0.043380302,0.347042411,0.30366211,0.216901508,0.130140905
2030,CY2015,09-27 10:00:00+01:00,0.042999398,0.343995188,0.257996391,0.085998797,0.171997594,0.171997594,0.042999398,0.343995188,0.300995789,0.214996992,0.128998196
2030,CY2015,09-27 11:00:00+01:00,0.043450064,0.34760051,0.260700383,0.086900128,0.173800256,0.173800256,0.043450064,0.34760051,0.304150447,0.217250319,0.130350191
2030,CY2015,09-27 12:00:00+01:00,0.044152812,0.353222495,0.264916871,0.088305624,0.176611247,0.176611247,0.044152812,0.353222495,0.309069683,0.220764059,0.132458436
2030,CY2015,09-27 13:00:00+01:00,0.044177859,0.35342287,0.265067153,0.088355717,0.176711435,0.176711435,0.044177859,0.35342287,0.309245012,0.220889294,0.132533576
2030,CY2015,09-27 14:00:00+01:00,0.041923567,0.335388536,0.251541403,0.083847134,0.167694269,0.167694269,0.041923567,0.335388536,0.29346497,0.209617835,0.125770701
2030,CY2015,09-27 15:00:00+01:00,0.040914906,0.32731925,0.245489438,0.081829813,0.163659625,0.163659625,0.040914906,0.32731925,0.286404344,0.204574532,0.122744719
2030,CY2015,09-27 16:00:00+01:00,0.04097939,0.327835115,0.245876336,0.081958779,0.163917557,0.163917557,0.04097939,0.327835115,0.286855725,0.204896947,0.122938168
2030,CY2015,09-27 17:00:00+01:00,0.041242853,0.329942828,0.247457121,0.082485707,0.164971415,0.164971415,0.041242853,0.329942828,0.288699975,0.206214268,0.123728561
2030,CY2015,09-27 18:00:00+01:00,0.043429337,0.347434693,0.26057602,0.086858673,0.173717347,0.173717347,0.043429337,0.347434693,0.304005356,0.217146683,0.13028801
2030,CY2015,09-27 19:00:00+01:00,0.049194999,0.39355999,0.295169993,0.098389997,0.196779995,0.196779995,0.049194999,0.39355999,0.344364991,0.245974994,0.147584996
2030,CY2015,09-27 20:00:00+01:00,0.051858043,0.414864344,0.311148258,0.103716086,0.207432172,0.207432172,0.051858043,0.414864344,0.363006301,0.259290215,0.155574129
2030,CY2015,09-27 21:00:00+01:00,0.049223751,0.393790011,0.295342508,0.098447503,0.196895006,0.196895006,0.049223751,0.393790011,0.344566259,0.246118757,0.147671254
2030,CY2015,09-27 22:00:00+01:00,0.046133909,0.369071276,0.276803457,0.092267819,0.184535639,0.184535639,0.046133909,0.369071276,0.322937367,0.230669548,0.138401729
2030,CY2015,09-27 23:00:00+01:00,0.043285721,0.346285771,0.259714328,0.086571443,0.173142886,0.173142886,0.043285721,0.346285771,0.30300005,0.216428607,0.129857164
2030,CY2015,09-28 00:00:00+01:00,0.040679321,0.325434563,0.244075922,0.081358641,0.162717281,0.162717281,0.040679321,0.325434563,0.284755242,0.203396602,0.122037961
2030,CY2015,09-28 01:00:00+01:00,0.039659187,0.317273495,0.237955121,0.079318374,0.158636747,0.158636747,0.039659187,0.317273495,0.277614308,0.198295934,0.11897756
2030,CY2015,09-28 02:00:00+01:00,0.039044405,0.312355235,0.234266426,0.078088809,0.156177617,0.156177617,0.039044405,0.312355235,0.27331083,0.195222022,0.117133213
2030,CY2015,09-28 03:00:00+01:00,0.039042911,0.312343286,0.234257465,0.078085822,0.156171644,0.156171644,0.039042911,0.312343286,0.273300376,0.195214554,0.117128732
2030,CY2015,09-28 04:00:00+01:00,0.039965715,0.319725719,0.239794289,0.07993143,0.159862859,0.159862859,0.039965715,0.319725719,0.279760004,0.199828574,0.119897144
2030,CY2015,09-28 05:00:00+01:00,0.044570993,0.356567943,0.267425957,0.089141986,0.178283972,0.178283972,0.044570993,0.356567943,0.31199695,0.222854964,0.133712978
2030,CY2015,09-28 06:00:00+01:00,0.05153673,0.412293839,0.309220379,0.10307346,0.206146919,0.206146919,0.05153673,0.412293839,0.360757109,0.257683649,0.154610189
2030,CY2015,09-28 07:00:00+01:00,0.055261586,0.442092693,0.33156952,0.110523173,0.221046347,0.221046347,0.055261586,0.442092693,0.386831106,0.276307933,0.16578476
2030,CY2015,09-28 08:00:00+01:00,0.057137978,0.457103828,0.342827871,0.114275957,0.228551915,0.228551915,0.057137978,0.457103828,0.39996585,0.285689893,0.171413936
2030,CY2015,09-28 09:00:00+01:00,0.058203487,0.465627896,0.349220922,0.116406974,0.232813948,0.232813948,0.058203487,0.465627896,0.407424409,0.291017435,0.174610461
2030,CY2015,09-28 10:00:00+01:00,0.057983834,0.463870667,0.347903,0.115967667,0.231935333,0.231935333,0.057983834,0.463870667,0.405886833,0.289919167,0.173951501
2030,CY2015,09-28 11:00:00+01:00,0.058848629,0.470789026,0.35309177,0.117697256,0.235394513,0.235394513,0.058848629,0.470789026,0.411940398,0.294243142,0.176545885
2030,CY2015,09-28 12:00:00+01:00,0.059092274,0.472738193,0.354553645,0.118184549,0.236369096,0.236369096,0.059092274,0.472738193,0.413645919,0.295461371,0.177276822
2030,CY2015,09-28 13:00:00+01:00,0.0574036,0.459228797,0.344421598,0.1148072,0.229614398,0.229614398,0.0574036,0.459228797,0.401825198,0.287017998,0.172210799
2030,CY2015,09-28 14:00:00+01:00,0.055777862,0.446222891,0.334667168,0.111555723,0.223111445,0.223111445,0.055777862,0.446222891,0.39044503,0.278889307,0.167333584
2030,CY2015,09-28 15:00:00+01:00,0.055060799,0.440486386,0.33036479,0.110121596,0.220243193,0.220243193,0.055060799,0.440486386,0.385425587,0.275303991,0.165182395
2030,CY2015,09-28 16:00:00+01:00,0.05533184,0.442654719,0.331991039,0.11066368,0.22132736,0.22132736,0.05533184,0.442654719,0.387322879,0.276659199,0.16599552
2030,CY2015,09-28 17:00:00+01:00,0.055060866,0.440486927,0.330365195,0.110121732,0.220243463,0.220243463,0.055060866,0.440486927,0.385426061,0.275304329,0.165182598
2030,CY2015,09-28 18:00:00+01:00,0.055589372,0.44471498,0.333536234,0.111178745,0.22235749,0.22235749,0.055589372,0.44471498,0.389125607,0.277946862,0.166768118
2030,CY2015,09-28 19:00:00+01:00,0.060683854,0.485470829,0.364103121,0.121367707,0.242735414,0.242735414,0.060683854,0.485470829,0.424786975,0.303419268,0.182051561
2030,CY2015,09-28 20:00:00+01:00,0.061485391,0.491883125,0.368912344,0.122970782,0.245941562,0.245941562,0.061485391,0.491883125,0.430397735,0.307426953,0.184456172
2030,CY2015,09-28 21:00:00+01:00,0.055133927,0.441071411,0.330803559,0.110267853,0.220535706,0.220535706,0.055133927,0.441071411,0.385937485,0.275669633,0.16540178
2030,CY2015,09-28 22:00:00+01:00,0.050382507,0.403060058,0.302295044,0.100765014,0.201530029,0.201530029,0.050382507,0.403060058,0.352677551,0.251912536,0.151147522
2030,CY2015,09-28 23:00:00+01:00,0.047267156,0.37813725,0.283602938,0.094534313,0.189068625,0.189068625,0.047267156,0.37813725,0.330870094,0.236335781,0.141801469
2030,CY2015,09-29 00:00:00+01:00,0.044848982,0.358791854,0.269093891,0.089697964,0.179395928,0.179395928,0.044848982,0.358791854,0.313942873,0.224244909,0.134546945
2030,CY2015,09-29 01:00:00+01:00,0.043255526,0.346044203,0.259533152,0.086511051,0.173022102,0.173022102,0.043255526,0.346044203,0.302788678,0.216277627,0.129766577
2030,CY2015,09-29 02:00:00+01:00,0.042662603,0.341300828,0.255975621,0.085325207,0.170650415,0.170650415,0.042662603,0.341300828,0.298638225,0.213313018,0.127987811
2030,CY2015,09-29 03:00:00+01:00,0.042543389,0.34034711,0.255260333,0.085086778,0.170173555,0.170173555,0.042543389,0.34034711,0.297803721,0.212716943,0.127630166
2030,CY2015,09-29 04:00:00+01:00,0.0432498,0.345998402,0.259498801,0.0864996,0.172999201,0.172999201,0.0432498,0.345998402,0.302748601,0.216249001,0.129749401
2030,CY2015,09-29 05:00:00+01:00,0.046773164,0.374185313,0.280638985,0.093546329,0.187092656,0.187092656,0.046773164,0.374185313,0.327412148,0.233865821,0.140319492
2030,CY2015,09-29 06:00:00+01:00,0.053483066,0.427864526,0.320898395,0.106966132,0.213932264,0.213932264,0.053483066,0.427864526,0.374381461,0.267415329,0.160449197
2030,CY2015,09-29 07:00:00+01:00,0.056597318,0.452778547,0.33958391,0.113194637,0.226389274,0.226389274,0.056597318,0.452778547,0.396181229,0.282986592,0.169791956
2030,CY2015,09-29 08:00:00+01:00,0.057851577,0.462812615,0.347109461,0.115703154,0.231406307,0.231406307,0.057851577,0.462812615,0.404961038,0.289257884,0.17355473
2030,CY2015,09-29 09:00:00+01:00,0.058860412,0.470883297,0.353162473,0.117720824,0.235441649,0.235441649,0.058860412,0.470883297,0.412022885,0.294302061,0.176581237
2030,CY2015,09-29 10:00:00+01:00,0.058664426,0.469315412,0.351986559,0.117328853,0.234657706,0.234657706,0.058664426,0.469315412,0.410650985,0.293322132,0.17599328
2030,CY2015,09-29 11:00:00+01:00,0.059442264,0.47553811,0.356653583,0.118884527,0.237769055,0.237769055,0.059442264,0.47553811,0.416095846,0.297211319,0.178326791
2030,CY2015,09-29 12:00:00+01:00,0.059530694,0.476245552,0.357184164,0.119061388,0.238122776,0.238122776,0.059530694,0.476245552,0.416714858,0.297653471,0.178592082
2030,CY2015,09-29 13:00:00+01:00,0.057256379,0.458051036,0.343538278,0.114512759,0.229025519,0.229025519,0.057256379,0.458051036,0.400794657,0.286281898,0.171769139
2030,CY2015,09-29 14:00:00+01:00,0.055941813,0.447534506,0.335650879,0.111883626,0.223767253,0.223767253,0.055941813,0.447534506,0.391592693,0.279709066,0.16782544
2030,CY2015,09-29 15:00:00+01:00,0.055440509,0.443524073,0.332643055,0.110881019,0.221762036,0.221762036,0.055440509,0.443524073,0.388083564,0.277202546,0.166321528
2030,CY2015,09-29 16:00:00+01:00,0.055747415,0.445979318,0.334484489,0.11149483,0.222989659,0.222989659,0.055747415,0.445979318,0.390231903,0.278737073,0.167242244
2030,CY2015,09-29 17:00:00+01:00,0.055749033,0.445992266,0.3344942,0.111498067,0.222996133,0.222996133,0.055749033,0.445992266,0.390243233,0.278745166,0.1672471
2030,CY2015,09-29 18:00:00+01:00,0.056467902,0.451743214,0.338807411,0.112935803,0.225871607,0.225871607,0.056467902,0.451743214,0.395275312,0.282339509,0.169403705
2030,CY2015,09-29 19:00:00+01:00,0.061613578,0.49290862,0.369681465,0.123227155,0.24645431,0.24645431,0.061613578,0.49290862,0.431295042,0.308067887,0.184840733
2030,CY2015,09-29 20:00:00+01:00,0.061482578,0.49186062,0.368895465,0.122965155,0.24593031,0.24593031,0.061482578,0.49186062,0.430378043,0.307412888,0.184447733
2030,CY2015,09-29 21:00:00+01:00,0.05516221,0.441297677,0.330973258,0.11032442,0.220648838,0.220648838,0.05516221,0.441297677,0.386135468,0.275811048,0.165486629
2030,CY2015,09-29 22:00:00+01:00,0.049996321,0.399970568,0.299977926,0.099992642,0.199985284,0.199985284,0.049996321,0.399970568,0.349974247,0.249981605,0.149988963
2030,CY2015,09-29 23:00:00+01:00,0.047249837,0.377998693,0.28349902,0.094499673,0.188999347,0.188999347,0.047249837,0.377998693,0.330748856,0.236249183,0.14174951
2030,CY2015,09-30 00:00:00+01:00,0.045094683,0.360757464,0.270568098,0.090189366,0.180378732,0.180378732,0.045094683,0.360757464,0.315662781,0.225473415,0.135284049
2030,CY2015,09-30 01:00:00+01:00,0.043126961,0.345015688,0.258761766,0.086253922,0.172507844,0.172507844,0.043126961,0.345015688,0.301888727,0.215634805,0.129380883
2030,CY2015,09-30 02:00:00+01:00,0.042849273,0.342794183,0.257095637,0.085698545,0.171397091,0.171397091,0.042849273,0.342794183,0.29994491,0.214246364,0.128547818
2030,CY2015,09-30 03:00:00+01:00,0.04242334,0.339386719,0.254540039,0.08484668,0.16969336,0.16969336,0.04242334,0.339386719,0.296963379,0.2121167,0.12727002
2030,CY2015,09-30 04:00:00+01:00,0.043213394,0.345707156,0.259280367,0.086426789,0.172853579,0.172853579,0.043213394,0.345707156,0.302493762,0.216066973,0.129640184
2030,CY2015,09-30 05:00:00+01:00,0.046489683,0.371917464,0.278938098,0.092979366,0.185958732,0.185958732,0.046489683,0.371917464,0.325427781,0.232448415,0.139469049
2030,CY2015,09-30 06:00:00+01:00,0.053354345,0.426834755,0.320126066,0.106708689,0.213417378,0.213417378,0.053354345,0.426834755,0.373480411,0.266771722,0.160063034
2030,CY2015,09-30 07:00:00+01:00,0.056499607,0.451996855,0.338997641,0.112999214,0.225998427,0.225998427,0.056499607,0.451996855,0.395497247,0.282498034,0.16949882
2030,CY2015,09-30 08:00:00+01:00,0.057500699,0.460005589,0.345004192,0.115001397,0.230002795,0.230002795,0.057500699,0.460005589,0.40250489,0.287503493,0.172502096
2030,CY2015,09-30 09:00:00+01:00,0.057890825,0.463126599,0.347344949,0.11578165,0.2315633,0.2315633,0.057890825,0.463126599,0.405235775,0.289454125,0.173672475
2030,CY2015,09-30 10:00:00+01:00,0.056974862,0.455798891,0.341849168,0.113949723,0.227899445,0.227899445,0.056974862,0.455798891,0.39882403,0.284874307,0.170924584
2030,CY2015,09-30 11:00:00+01:00,0.057017243,0.456137938,0.342103454,0.114034484,0.228068969,0.228068969,0.057017243,0.456137938,0.399120695,0.285086211,0.171051727
2030,CY2015,09-30 12:00:00+01:00,0.056572197,0.452577578,0.339433184,0.113144395,0.22628879,0.22628879,0.056572197,0.452577578,0.396005381,0.282860987,0.169716592
2030,CY2015,09-30 13:00:00+01:00,0.054520829,0.436166636,0.327124977,0.109041659,0.218083318,0.218083318,0.054520829,0.436166636,0.381645806,0.272604147,0.163562489
2030,CY2015,09-30 14:00:00+01:00,0.052969702,0.423757615,0.317818211,0.105939404,0.211878807,0.211878807,0.052969702,0.423757615,0.370787913,0.26484851,0.158909105
2030,CY2015,09-30 15:00:00+01:00,0.053250067,0.426000531,0.319500398,0.106500133,0.213000266,0.213000266,0.053250067,0.426000531,0.372750465,0.266250332,0.1597502
2030,CY2015,09-30 16:00:00+01:00,0.053738682,0.429909453,0.32243209,0.107477363,0.214954727,0.214954727,0.053738682,0.429909453,0.376170772,0.268693409,0.161216045
2030,CY2015,09-30 17:00:00+01:00,0.053694264,0.42955411,0.322165583,0.107388527,0.214777055,0.214777055,0.053694264,0.42955411,0.375859846,0.268471319,0.161082791
2030,CY2015,09-30 18:00:00+01:00,0.054930884,0.439447073,0.329585305,0.109861769,0.219723536,0.219723536,0.054930884,0.439447073,0.384516189,0.274654421,0.164792653
2030,CY2015,09-30 19:00:00+01:00,0.060354002,0.482832016,0.362124012,0.120708004,0.241416008,0.241416008,0.060354002,0.482832016,0.422478014,0.30177001,0.181062006
2030,CY2015,09-30 20:00:00+01:00,0.060758081,0.486064646,0.364548485,0.121516162,0.243032323,0.243032323,0.060758081,0.486064646,0.425306565,0.303790404,0.182274242
2030,CY2015,09-30 21:00:00+01:00,0.054772886,0.438183083,0.328637312,0.109545771,0.219091542,0.219091542,0.054772886,0.438183083,0.383410198,0.273864428,0.164318657
2030,CY2015,09-30 22:00:00+01:00,0.049919094,0.39935275,0.299514563,0.099838187,0.199676375,0.199676375,0.049919094,0.39935275,0.349433657,0.249595469,0.149757281
2030,CY2015,09-30 23:00:00+01:00,0.047181775,0.377454198,0.283090649,0.09436355,0.188727099,0.188727099,0.047181775,0.377454198,0.330272423,0.235908874,0.141545324
2030,CY2015,10-01 00:00:00+01:00,0.044796629,0.358373036,0.268779778,0.089593259,0.179186519,0.179186519,0.044796629,0.358373036,0.313576407,0.223983148,0.134389889
2030,CY2015,10-01 01:00:00+01:00,0.043151948,0.345215589,0.258911692,0.086303897,0.172607795,0.172607795,0.043151948,0.345215589,0.30206364,0.215759743,0.129455846
2030,CY2015,10-01 02:00:00+01:00,0.042268241,0.338145927,0.253609445,0.084536482,0.169072964,0.169072964,0.042268241,0.338145927,0.295877687,0.211341205,0.126804723
2030,CY2015,10-01 03:00:00+01:00,0.041836895,0.334695161,0.251021372,0.083673791,0.167347581,0.167347581,0.041836895,0.334695161,0.292858266,0.209184476,0.125510686
2030,CY2015,10-01 04:00:00+01:00,0.042571727,0.340573813,0.25543036,0.085143453,0.170286906,0.170286906,0.042571727,0.340573813,0.298002086,0.212858633,0.12771518
2030,CY2015,10-01 05:00:00+01:00,0.046066388,0.368531099,0.276398324,0.092132775,0.184265549,0.184265549,0.046066388,0.368531099,0.322464712,0.230331937,0.138199163
2030,CY2015,10-01 06:00:00+01:00,0.052736601,0.421892807,0.316419606,0.105473202,0.210946404,0.210946404,0.052736601,0.421892807,0.369156206,0.263683005,0.158209803
2030,CY2015,10-01 07:00:00+01:00,0.056071404,0.448571234,0.336428426,0.112142809,0.224285618,0.224285618,0.056071404,0.448571234,0.39249983,0.280357022,0.168214213
2030,CY2015,10-01 08:00:00+01:00,0.057089233,0.45671386,0.342535395,0.114178465,0.22835693,0.22835693,0.057089233,0.45671386,0.399624627,0.285446162,0.171267698
2030,CY2015,10-01 09:00:00+01:00,0.056616123,0.452928985,0.339696739,0.113232246,0.226464492,0.226464492,0.056616123,0.452928985,0.396312862,0.283080615,0.169848369
2030,CY2015,10-01 10:00:00+01:00,0.055530698,0.444245583,0.333184187,0.111061396,0.222122792,0.222122792,0.055530698,0.444245583,0.388714886,0.27765349,0.166592094
2030,CY2015,10-01 11:00:00+01:00,0.056174849,0.449398787,0.33704909,0.112349697,0.224699393,0.224699393,0.056174849,0.449398787,0.393223939,0.280874242,0.168524545
2030,CY2015,10-01 12:00:00+01:00,0.056404343,0.451234745,0.338426059,0.112808687,0.225617372,0.225617372,0.056404343,0.451234745,0.394830402,0.282021716,0.16921303
2030,CY2015,10-01 13:00:00+01:00,0.054945629,0.439565036,0.329673778,0.109891259,0.219782519,0.219782519,0.054945629,0.439565036,0.384619407,0.274728148,0.164836889
2030,CY2015,10-01 14:00:00+01:00,0.054072473,0.432579782,0.324434836,0.108144945,0.216289891,0.216289891,0.054072473,0.432579782,0.378507309,0.270362363,0.162217418
2030,CY2015,10-01 15:00:00+01:00,0.053835638,0.430685099,0.323013824,0.107671275,0.215342549,0.215342549,0.053835638,0.430685099,0.376849462,0.269178187,0.161506913
2030,CY2015,10-01 16:00:00+01:00,0.054022045,0.43217636,0.32413227,0.10804409,0.21608818,0.21608818,0.054022045,0.43217636,0.378154315,0.270110225,0.162066135
2030,CY2015,10-01 17:00:00+01:00,0.053634253,0.429074021,0.321805516,0.107268506,0.21453701,0.21453701,0.053634253,0.429074021,0.375439769,0.268171263,0.160902758
2030,CY2015,10-01 18:00:00+01:00,0.055156783,0.441254261,0.330940696,0.110313566,0.22062713,0.22062713,0.055156783,0.441254261,0.386097478,0.275783913,0.165470348
2030,CY2015,10-01 19:00:00+01:00,0.060384523,0.483076182,0.362307137,0.120769046,0.241538091,0.241538091,0.060384523,0.483076182,0.422691659,0.301922614,0.181153568
2030,CY2015,10-01 20:00:00+01:00,0.06063303,0.485064239,0.36379818,0.12126606,0.24253212,0.24253212,0.06063303,0.485064239,0.42443121,0.30316515,0.18189909
2030,CY2015,10-01 21:00:00+01:00,0.054506352,0.436050818,0.327038114,0.109012705,0.218025409,0.218025409,0.054506352,0.436050818,0.381544466,0.272531761,0.163519057
2030,CY2015,10-01 22:00:00+01:00,0.049677219,0.39741775,0.298063313,0.099354437,0.198708875,0.198708875,0.049677219,0.39741775,0.347740532,0.248386094,0.149031656
2030,CY2015,10-01 23:00:00+01:00,0.046959002,0.375672011,0.281754008,0.093918003,0.187836005,0.187836005,0.046959002,0.375672011,0.328713009,0.234795007,0.140877004
2030,CY2015,10-02 00:00:00+01:00,0.044529259,0.356234068,0.267175551,0.089058517,0.178117034,0.178117034,0.044529259,0.356234068,0.311704809,0.222646292,0.133587776
2030,CY2015,10-02 01:00:00+01:00,0.042933997,0.343471974,0.257603981,0.085867994,0.171735987,0.171735987,0.042933997,0.343471974,0.300537977,0.214669984,0.12880199
2030,CY2015,10-02 02:00:00+01:00,0.041897791,0.335182328,0.251386746,0.083795582,0.167591165,0.167591165,0.041897791,0.335182328,0.293284538,0.209488955,0.125693373
2030,CY2015,10-02 03:00:00+01:00,0.041976593,0.335812745,0.251859559,0.083953187,0.167906372,0.167906372,0.041976593,0.335812745,0.293836152,0.209882966,0.12592978
2030,CY2015,10-02 04:00:00+01:00,0.042625184,0.341001474,0.255751106,0.085250369,0.170500737,0.170500737,0.042625184,0.341001474,0.29837629,0.213125921,0.127875553
2030,CY2015,10-02 05:00:00+01:00,0.046127241,0.369017927,0.276763445,0.092254482,0.184508963,0.184508963,0.046127241,0.369017927,0.322890686,0.230636204,0.138381723
2030,CY2015,10-02 06:00:00+01:00,0.052826525,0.422612198,0.316959149,0.10565305,0.211306099,0.211306099,0.052826525,0.422612198,0.369785673,0.264132624,0.158479574
2030,CY2015,10-02 07:00:00+01:00,0.056378838,0.451030703,0.338273027,0.112757676,0.225515352,0.225515352,0.056378838,0.451030703,0.394651865,0.281894189,0.169136514
2030,CY2015,10-02 08:00:00+01:00,0.057897073,0.463176584,0.347382437,0.115794146,0.231588292,0.231588292,0.057897073,0.463176584,0.405279511,0.289485365,0.173691219
2030,CY2015,10-02 09:00:00+01:00,0.058037595,0.464300761,0.348225571,0.11607519,0.23215038,0.23215038,0.058037595,0.464300761,0.406263165,0.290187975,0.174112785
2030,CY2015,10-02 10:00:00+01:00,0.056789447,0.454315574,0.34073668,0.113578893,0.227157787,0.227157787,0.056789447,0.454315574,0.397526126,0.283947233,0.17036834
2030,CY2015,10-02 11:00:00+01:00,0.057461183,0.459689464,0.344767098,0.114922366,0.229844732,0.229844732,0.057461183,0.459689464,0.402228281,0.287305915,0.172383549
2030,CY2015,10-02 12:00:00+01:00,0.057271781,0.45817425,0.343630688,0.114543563,0.229087125,0.229087125,0.057271781,0.45817425,0.400902469,0.286358906,0.171815344
2030,CY2015,10-02 13:00:00+01:00,0.055294384,0.442355068,0.331766301,0.110588767,0.221177534,0.221177534,0.055294384,0.442355068,0.387060684,0.276471917,0.165883151
2030,CY2015,10-02 14:00:00+01:00,0.053923562,0.43138849,0.323541368,0.107847122,0.215694245,0.215694245,0.053923562,0.43138849,0.377464928,0.269617806,0.161770684
2030,CY2015,10-02 15:00:00+01:00,0.053486699,0.427893589,0.320920192,0.106973397,0.213946795,0.213946795,0.053486699,0.427893589,0.37440689,0.267433493,0.160460096
2030,CY2015,10-02 16:00:00+01:00,0.053371848,0.426974781,0.320231086,0.106743695,0.213487391,0.213487391,0.053371848,0.426974781,0.373602934,0.266859239,0.160115543
2030,CY2015,10-02 17:00:00+01:00,0.053090786,0.424726281,0.318544711,0.10618157,0.212363141,0.212363141,0.053090786,0.424726281,0.371635496,0.265453926,0.159272356
2030,CY2015,10-02 18:00:00+01:00,0.054691491,0.437531927,0.328148945,0.109382982,0.218765963,0.218765963,0.054691491,0.437531927,0.382840436,0.273457454,0.164074473
2030,CY2015,10-02 19:00:00+01:00,0.059156904,0.473255234,0.354941426,0.118313809,0.236627618,0.236627618,0.059156904,0.473255234,0.41409833,0.295784522,0.177470713
2030,CY2015,10-02 20:00:00+01:00,0.059128135,0.473025078,0.354768809,0.11825627,0.236512539,0.236512539,0.059128135,0.473025078,0.413896943,0.295640674,0.177384404
2030,CY2015,10-02 21:00:00+01:00,0.053679698,0.429437589,0.322078192,0.107359397,0.214718795,0.214718795,0.053679698,0.429437589,0.37575789,0.268398493,0.161039096
2030,CY2015,10-02 22:00:00+01:00,0.04979112,0.398328959,0.298746719,0.099582239,0.199164479,0.199164479,0.04979112,0.398328959,0.348537839,0.248955599,0.149373359
2030,CY2015,10-02 23:00:00+01:00,0.047300863,0.378406901,0.283805176,0.094601726,0.189203451,0.189203451,0.047300863,0.378406901,0.331106039,0.236504313,0.141902588
2030,CY2015,10-03 00:00:00+01:00,0.044803338,0.358426703,0.268820027,0.089606676,0.179213352,0.179213352,0.044803338,0.358426703,0.313623365,0.224016689,0.134410014
2030,CY2015,10-03 01:00:00+01:00,0.042369622,0.338956974,0.254217731,0.084739244,0.169478487,0.169478487,0.042369622,0.338956974,0.296587352,0.211848109,0.127108865
2030,CY2015,10-03 02:00:00+01:00,0.04117282,0.329382557,0.247036919,0.08234564,0.164691279,0.164691279,0.04117282,0.329382557,0.288209738,0.205864099,0.123518459
2030,CY2015,10-03 03:00:00+01:00,0.040443447,0.323547578,0.242660684,0.080886895,0.16177379,0.16177379,0.040443447,0.323547578,0.283104131,0.202217237,0.121330342
2030,CY2015,10-03 04:00:00+01:00,0.040451926,0.323615406,0.242711555,0.080903852,0.161807703,0.161807703,0.040451926,0.323615406,0.28316348,0.202259629,0.121355777
2030,CY2015,10-03 05:00:00+01:00,0.040965047,0.327720375,0.245790281,0.081930094,0.163860188,0.163860188,0.040965047,0.327720375,0.286755329,0.204825235,0.122895141
2030,CY2015,10-03 06:00:00+01:00,0.043282573,0.346260584,0.259695437,0.086565146,0.173130292,0.173130292,0.043282573,0.346260584,0.302978011,0.216412865,0.129847719
2030,CY2015,10-03 07:00:00+01:00,0.044807372,0.358458974,0.268844231,0.089614744,0.179229487,0.179229487,0.044807372,0.358458974,0.313651602,0.224036859,0.134422115
2030,CY2015,10-03 08:00:00+01:00,0.048539621,0.388316969,0.291237727,0.097079243,0.194158484,0.194158484,0.048539621,0.388316969,0.339777348,0.242698106,0.145618864
2030,CY2015,10-03 09:00:00+01:00,0.051878371,0.415026969,0.311270227,0.103756742,0.207513485,0.207513485,0.051878371,0.415026969,0.363148598,0.259391855,0.155635114
2030,CY2015,10-03 10:00:00+01:00,0.052782644,0.422261156,0.316695867,0.105565289,0.211130579,0.211130579,0.052782644,0.422261156,0.369478512,0.263913223,0.158347934
2030,CY2015,10-03 11:00:00+01:00,0.05320821,0.425665682,0.319249262,0.106416421,0.212832842,0.212832842,0.05320821,0.425665682,0.372457472,0.266041052,0.159624631
