,,,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124
sc01,y2030,2030-01-31T02:00:00+01:00,92.14194535,82.75711758,153.5699089,63.13429589,60.5747974,116.0305978,106.6457701,145.8914135,149.3040781,166.3674014,0,0,226.0890325,165.5142352,270.4536729,85.31661607,0,284.1043315,154.4230751,109.2052686,0,0,0,0
sc01,y2030,2030-01-31T03:00:00+01:00,85.17685917,76.50143833,141.9614319,58.36192203,55.99589815,107.2597485,98.58432776,134.8633604,138.0180588,153.7915513,0,0,208.9987748,153.0028767,250.0098551,78.86746219,0,262.6286491,142.7501066,100.9503516,0,0,0,0
sc01,y2030,2030-01-31T04:00:00+01:00,82.74772693,74.3197177,137.9128782,56.69751659,54.39896863,104.2008413,95.77283209,131.0172343,134.0819649,149.405618,0,0,203.0384041,148.6394354,242.8799021,76.61826567,0,255.1388247,138.6790609,98.07138006,0,0,0,0
sc01,y2030,2030-01-31T05:00:00+01:00,85.96624826,77.21042669,143.2770804,58.90279973,56.5148484,108.2537942,99.49797254,136.1132264,139.2971616,155.2168371,0,0,210.9357018,154.4208534,252.3268584,79.59837802,0,265.0625988,144.0730642,101.8859239,0,0,0,0
sc01,y2030,2030-01-31T06:00:00+01:00,95.17605867,85.48220084,158.6267644,65.21322539,62.56944598,119.8513332,110.1574753,150.6954263,154.2204654,171.8456615,0,0,233.5338476,170.9644017,279.3593574,88.12598025,0,293.4595142,159.5080243,112.8012547,0,0,0,0
sc01,y2030,2030-01-31T07:00:00+01:00,114.1856071,102.5555915,190.3093452,78.23828636,75.06646393,143.7892831,132.1592675,180.7938779,185.0229745,206.1684573,0,0,280.1776471,205.1111831,335.1559023,105.727414,0,352.0722885,191.3666194,135.3310899,0,0,0,0
sc01,y2030,2030-01-31T08:00:00+01:00,134.7178609,120.9965973,224.5297681,92.30668243,88.56451963,169.6447136,155.92345,213.3032797,218.2928301,243.2405821,0,0,330.5577142,241.9931945,395.4218693,124.7387601,0,415.380071,225.7771557,159.6656129,0,0,0,0
sc01,y2030,2030-01-31T09:00:00+01:00,160.0851315,143.7801644,266.8085525,109.6879605,105.2411513,201.5886841,185.283717,253.468125,259.3972039,289.0425986,0,0,392.8014801,287.5603288,469.8795064,148.2269736,0,493.5958222,268.2908223,189.7305262,0,0,0,0
sc01,y2030,2030-01-31T10:00:00+01:00,184.2174051,165.4545213,307.0290086,126.2230369,121.1058867,231.9774732,213.2145893,291.6775582,298.500425,332.6147594,0,0,452.0149294,330.9090427,540.7121986,170.5716714,0,568.003666,308.7347253,218.3317395,0,0,0,0
sc01,y2030,2030-01-31T11:00:00+01:00,195.2965868,175.4052677,325.4943114,133.814328,128.3894228,245.9290352,226.0377162,309.2195958,316.4528027,352.6188372,0,0,479.1999584,350.8105356,573.2316483,180.830173,0,602.164476,327.302613,231.4626214,0,0,0,0
sc01,y2030,2030-01-31T12:00:00+01:00,192.7132019,173.0850054,321.1886699,132.0442309,126.6910865,242.6758839,223.0476874,305.1292364,312.2667624,347.9543923,0,0,472.8610974,346.1700109,565.6489353,178.43815,0,594.1990393,322.9730513,228.4008319,0,0,0,0
sc01,y2030,2030-01-31T13:00:00+01:00,192.7764321,173.1417955,321.2940535,132.0875554,126.7326545,242.7555071,223.1208705,305.2293509,312.3692188,348.068558,0,0,473.0162455,346.283591,565.8345277,178.4966964,0,594.3939992,323.0790205,228.4757714,0,0,0,0
sc01,y2030,2030-01-31T14:00:00+01:00,185.4995862,166.6061098,309.165977,127.1015683,121.9488021,233.5920715,214.6985952,293.7076781,300.5780332,334.9298084,0,0,455.1610217,333.2122197,544.4756374,171.7588762,0,571.9570575,310.8835658,219.8513614,0,0,0,0
sc01,y2030,2030-01-31T15:00:00+01:00,175.7458068,157.8457709,292.909678,120.4184232,115.5365953,221.3095345,203.4094987,278.2641942,284.7732981,317.3188179,0,0,431.2281372,315.691542,515.8464887,162.727599,0,541.8829044,294.5369541,208.2913266,0,0,0,0
sc01,y2030,2030-01-31T16:00:00+01:00,173.7649583,156.0666755,289.6082638,119.0611752,114.2343707,218.8151327,201.1168499,275.1278506,281.5635898,313.7422858,0,0,426.3677218,312.1333511,510.0323313,160.8934799,0,535.7752881,291.2171987,205.9436543,0,0,0,0
sc01,y2030,2030-01-31T17:00:00+01:00,169.6197848,152.3436957,282.6996413,116.2209636,111.509303,213.5952846,196.3191954,268.5646593,274.8468735,306.2579448,0,0,416.1966942,304.6873912,497.8654794,157.0553563,0,522.9943365,284.2701949,201.030856,0,0,0,0
sc01,y2030,2030-01-31T18:00:00+01:00,179.4790774,161.198801,299.1317956,122.9764049,117.9908749,226.01069,207.7304136,284.1752059,290.8225791,324.0594453,0,0,440.3884769,322.3976019,526.804329,166.1843309,0,553.3938219,300.7936389,212.7159435,0,0,0,0
sc01,y2030,2030-01-31T19:00:00+01:00,208.5990673,187.352866,347.665112,142.9289905,137.134572,262.6803069,241.4341056,330.2818565,338.0077479,376.6372047,0,0,511.8403038,374.7057318,612.2768918,193.1472845,0,643.1804573,349.5965849,247.2285241,0,0,0,0
sc01,y2030,2030-01-31T20:00:00+01:00,209.7669733,188.4018186,349.6116221,143.7292224,137.9023621,264.1510034,242.7858486,332.131041,339.9001881,378.745924,0,0,514.7059993,376.8036372,615.7049123,194.228679,0,646.7815009,351.553909,248.6127091,0,0,0,0
sc01,y2030,2030-01-31T21:00:00+01:00,200.2901918,179.8902649,333.8169864,137.2358722,131.6722557,252.2172786,231.8173517,317.1261371,324.5442923,361.6350685,0,0,491.4527855,359.7805297,587.8888038,185.4538814,0,617.5614249,335.6715252,237.3809681,0,0,0,0
sc01,y2030,2030-01-31T22:00:00+01:00,179.5157235,161.2317147,299.1928725,123.0015143,118.0149664,226.0568371,207.7728282,284.2332289,290.8819594,324.1256119,0,0,440.4783957,322.4634293,526.9118923,166.2182625,0,553.5068143,300.8550552,212.7593761,0,0,0,0
sc01,y2030,2030-01-31T23:00:00+01:00,148.424454,133.3071486,247.37409,101.698237,97.57533551,186.904868,171.7875625,235.0053856,240.5025876,267.9885975,0,0,364.1896325,266.614297,435.6532586,137.4300501,0,457.6420665,248.7483905,175.910464,0,0,0,0
sc01,y2030,2030-02-01T00:00:00+01:00,115.941423,104.1325743,193.235705,79.44134537,76.22075029,146.0003105,134.1914618,183.5739197,187.8680465,209.3386804,0,0,284.485899,208.2651487,340.3095471,107.3531695,0,357.4860542,194.3092367,137.4120569,0,0,0,0
sc01,y2030,2030-02-01T01:00:00+01:00,95.68900805,85.94290538,159.4816801,65.5646907,62.9066627,120.4972694,110.7511667,151.507596,155.0516334,172.7718201,0,0,234.7924735,171.8858107,280.8649588,88.60093338,0,295.0411082,160.3676894,113.4091947,0,0,0,0
sc01,y2030,2030-02-01T02:00:00+01:00,83.32641653,74.83946669,138.8773608,57.09402614,54.77940346,104.9295615,96.44261175,131.9334928,135.0196564,150.4504743,0,0,204.4583369,149.6789334,244.5784633,77.15408938,0,256.9231176,139.6489017,98.75723437,0,0,0,0
sc01,y2030,2030-02-01T03:00:00+01:00,74.70529985,67.09642672,124.5088331,51.18696471,49.11181749,94.07334058,86.46446742,118.2833914,121.0502544,134.8845692,0,0,183.304671,134.1928535,219.2738894,69.17157394,0,230.3413412,125.2005488,88.53961464,0,0,0,0
sc01,y2030,2030-02-01T04:00:00+01:00,74.08573736,66.53996782,123.4762289,50.76244967,48.70451252,93.29315075,85.7473812,117.3024175,120.0463337,133.7659147,0,0,181.7844482,133.0799356,217.4553587,68.59790496,0,228.4310236,124.162208,87.80531834,0,0,0,0
sc01,y2030,2030-02-01T05:00:00+01:00,77.78484308,69.86231277,129.6414052,53.29702212,51.13633203,97.95128387,90.02875355,123.1593349,126.040255,140.4448556,0,0,190.8609576,139.7246255,228.3129191,72.02300286,0,239.8365995,130.3616352,92.18944368,0,0,0,0
sc01,y2030,2030-02-01T06:00:00+01:00,86.73383621,77.89983438,144.5563937,59.42873962,57.01946639,109.2203863,100.3863845,137.328574,140.5409383,156.6027598,0,0,212.8191351,155.7996688,254.5798711,80.3091076,0,267.4293283,145.3594848,102.7956578,0,0,0,0
sc01,y2030,2030-02-01T07:00:00+01:00,102.4842492,92.04603866,170.807082,70.22068925,67.37390455,129.0542397,118.6160291,162.2667279,166.0624408,185.0410055,0,0,251.4659818,184.0920772,300.8102499,94.89282332,0,315.9931016,171.7560102,121.4628139,0,0,0,0
sc01,y2030,2030-02-01T08:00:00+01:00,119.1078166,106.9764649,198.5130277,81.61091136,78.3023609,149.9876209,137.8562692,188.5873762,192.9987769,215.05578,0,0,292.2552907,213.9529298,349.6034987,110.2850154,0,367.2491011,199.6158778,141.1648197,0,0,0,0
sc01,y2030,2030-02-01T09:00:00+01:00,141.871762,127.4218603,236.4529366,97.20842951,93.26754723,178.6533299,164.2034282,224.6302898,229.8847995,256.1573481,0,0,348.1112678,254.8437206,416.419894,131.3627426,0,437.4379327,237.7665641,168.1443105,0,0,0,0
sc01,y2030,2030-02-01T10:00:00+01:00,161.7299129,145.2574218,269.5498549,110.8149403,106.3224428,203.6598904,187.1873992,256.0723621,262.0623589,292.0123427,0,0,396.8372864,290.5148436,474.7072444,149.7499193,0,498.6672315,271.047354,191.6798968,0,0,0,0
sc01,y2030,2030-02-01T11:00:00+01:00,181.2194846,162.7619445,302.0324742,124.1689061,119.1350315,228.2023138,209.7447737,286.9308506,293.6426833,327.2018471,0,0,444.6589204,325.5238889,531.9127463,167.7958191,0,558.7600773,303.7104324,214.7786483,0,0,0,0
sc01,y2030,2030-02-01T12:00:00+01:00,181.0370541,162.5980949,301.7284236,124.0439075,119.0151004,227.9725867,209.5336275,286.6420024,293.3470785,326.8724589,0,0,444.2112903,325.1961899,531.3772793,167.626902,0,558.1975836,303.4046926,214.5624345,0,0,0,0
sc01,y2030,2030-02-01T13:00:00+01:00,182.6773888,164.0713585,304.4623148,125.1678405,120.0934687,230.0381934,211.4321631,289.2391991,296.0050283,329.8341743,0,0,448.2361856,328.1427171,536.1919655,169.1457304,0,563.2552823,306.153772,216.5065349,0,0,0,0
sc01,y2030,2030-02-01T14:00:00+01:00,178.5873716,160.397917,297.6456193,122.3654213,117.404661,224.8878013,206.6983467,282.7633384,289.3776854,322.4494209,0,0,438.2004952,320.7958342,524.1870074,165.3586774,0,550.6443958,299.2992061,211.6591071,0,0,0,0
sc01,y2030,2030-02-01T15:00:00+01:00,170.8251622,153.426303,284.7086036,117.0468704,112.301727,215.1131672,197.7143081,270.4731735,276.8000313,308.4343206,0,0,419.1543332,306.8526062,501.4034854,158.1714465,0,526.7109168,286.2903181,202.4594515,0,0,0,0
sc01,y2030,2030-02-01T16:00:00+01:00,167.0577633,150.0426207,278.4296055,114.4655045,109.8250111,210.3690353,193.3538927,264.5081252,270.6954498,301.6320726,0,0,409.9102525,300.0852415,490.3454719,154.6831141,0,515.0947702,279.9764366,197.9943861,0,0,0,0
sc01,y2030,2030-02-01T17:00:00+01:00,163.8428706,147.1551708,273.071451,112.2627076,107.7115167,206.3206519,189.6329521,259.4178784,265.4861329,295.8274053,0,0,402.0218584,294.3103417,480.9091665,151.7063617,0,505.1821844,274.5885147,194.184143,0,0,0,0
sc01,y2030,2030-02-01T18:00:00+01:00,175.6011873,157.7158812,292.6686455,120.3193321,115.4415213,221.127421,203.242115,278.0352133,284.538961,317.0576993,0,0,430.8732838,315.4317624,515.4220035,162.593692,0,541.4369943,294.2945825,208.1199257,0,0,0,0
sc01,y2030,2030-02-01T19:00:00+01:00,204.3592137,183.5448494,340.5986896,140.0239057,134.3472609,257.3412322,236.5268678,323.5687551,331.1376149,368.9819137,0,0,501.4369597,367.0896988,599.8321367,189.2214943,0,630.1075757,342.4909045,242.2035125,0,0,0,0
sc01,y2030,2030-02-01T20:00:00+01:00,211.3018413,189.7803575,352.1697355,144.7808913,138.9113957,266.0838002,244.5623164,334.5612487,342.3872429,381.5172136,0,0,518.4721106,379.560715,620.2100343,195.649853,0,651.5140107,354.126234,250.431812,0,0,0,0
sc01,y2030,2030-02-01T21:00:00+01:00,205.610004,184.6682444,342.68334,140.8809288,135.1695397,258.9163014,237.9745418,325.549173,333.1643584,371.2402851,0,0,504.5060284,369.3364888,603.5034378,190.3796333,0,633.9641791,344.5871363,243.6859307,0,0,0,0
sc01,y2030,2030-02-01T22:00:00+01:00,184.937618,166.1013792,308.2293634,126.7165161,121.57936,232.8844079,214.0481691,292.8178953,299.6674367,333.9151438,0,0,453.7821183,332.2027584,542.8261568,171.2385352,0,570.2243223,309.9417488,219.1853251,0,0,0,0
sc01,y2030,2030-02-01T23:00:00+01:00,153.8269056,138.1593505,256.378176,105.3999168,101.1269472,193.7079551,178.0403999,243.5592672,249.2565599,277.743024,0,0,377.445648,276.3187008,451.5104544,142.43232,0,474.2996255,257.8024992,182.3133696,0,0,0,0
sc01,y2030,2030-02-02T00:00:00+01:00,123.0568148,110.5232504,205.0946914,84.31670647,80.89846162,154.9604335,142.426869,194.8399569,199.3976166,222.1859157,0,0,301.9449624,221.0465007,361.1945399,113.9414952,0,379.4251792,206.2341064,145.8451139,0,0,0,0
sc01,y2030,2030-02-02T01:00:00+01:00,101.593292,91.24582701,169.3221533,69.61021854,66.78818266,127.9322935,117.5848286,160.8560455,164.6187601,183.4323327,0,0,249.2798367,182.491654,298.1951254,94.06786291,0,313.2459835,170.2628319,120.4068646,0,0,0,0
sc01,y2030,2030-02-02T02:00:00+01:00,89.06836536,79.99658741,148.4472756,61.02832441,58.55420315,112.1601638,103.0883858,141.0249119,144.3237402,160.8178819,0,0,218.547378,159.9931748,261.4321465,82.47070867,0,274.6274599,149.2719827,105.5625071,0,0,0,0
sc01,y2030,2030-02-02T03:00:00+01:00,81.22625228,72.95320807,135.3770871,55.65502472,53.39873993,102.2849102,94.01186602,128.6082328,131.6166125,146.6585111,0,0,199.3051561,145.9064161,238.4140923,75.20949286,0,250.4476112,136.1291821,96.26815088,0,0,0,0
sc01,y2030,2030-02-02T04:00:00+01:00,80.28432862,72.10722107,133.8072144,55.00963257,52.77951233,101.0987842,92.92167664,127.1168536,130.0903473,144.9578155,0,0,196.9939544,144.2144422,235.6493719,74.33734131,0,247.5433466,134.5505878,95.15179689,0,0,0,0
sc01,y2030,2030-02-02T05:00:00+01:00,84.27941305,75.69539876,140.4656885,57.74700524,55.40591044,106.1296313,97.545617,133.442404,136.5638637,152.1711625,0,0,206.796708,151.3907975,247.3756847,78.03649357,0,259.8615236,141.2460534,99.8867118,0,0,0,0
sc01,y2030,2030-02-02T06:00:00+01:00,99.52239697,89.38585653,165.8706616,68.19127199,65.42676097,125.3244999,115.1879595,157.5771285,161.2631432,179.6932167,0,0,244.198474,178.7717131,292.1166652,92.15036756,0,306.860724,166.7921653,117.9524705,0,0,0,0
sc01,y2030,2030-02-02T07:00:00+01:00,128.9677072,115.8321074,214.9461787,88.36676233,84.78432603,162.4037794,149.2681796,204.1988697,208.9754515,232.8583602,0,0,316.4485408,231.6642147,378.5441035,119.4145437,0,397.6504305,216.1403241,152.8506159,0,0,0,0
sc01,y2030,2030-02-02T08:00:00+01:00,166.6046022,149.6356149,277.6743369,114.1550052,109.5270996,209.7983879,192.8294007,263.7906201,269.961161,300.813865,0,0,408.7983294,299.2712297,489.01536,154.2635206,0,513.6975233,279.2169721,197.4573063,0,0,0,0
sc01,y2030,2030-02-02T09:00:00+01:00,191.0940303,171.6307496,318.4900507,130.9347986,125.6266311,240.6369271,221.1736463,302.5655481,309.6431048,345.0308882,0,0,468.8881302,343.261499,560.896367,176.9389171,0,589.2065937,320.2594398,226.4818138,0,0,0,0
sc01,y2030,2030-02-02T10:00:00+01:00,207.9418508,186.7625882,346.5697514,142.4786756,136.7025131,261.8527011,240.6734385,329.2412638,336.9428139,375.4505641,0,0,510.2276896,373.5251766,610.34784,192.5387508,0,641.1540401,348.4951389,246.449601,0,0,0,0
sc01,y2030,2030-02-02T11:00:00+01:00,219.2773,196.943501,365.4621666,150.2455575,144.1545213,276.1269704,253.7931713,347.1890583,355.3104399,395.9173473,0,0,538.0415231,393.8870019,643.6194825,203.0345371,0,676.1050084,367.492512,259.8842074,0,0,0,0
sc01,y2030,2030-02-02T12:00:00+01:00,217.5794419,195.4185728,362.6324031,149.0822102,143.0383368,273.9889269,251.8280578,344.500783,352.5592808,392.8517701,0,0,533.8754825,390.8371456,638.6359544,201.4624462,0,670.8699458,364.6470276,257.8719312,0,0,0,0
sc01,y2030,2030-02-02T13:00:00+01:00,213.2832106,191.5599207,355.4720177,146.1384962,140.2139625,268.5788578,246.8555678,337.6984168,345.5977949,385.0946858,0,0,523.3338038,383.1198413,626.0257201,197.4844542,0,657.6232326,357.4468621,252.7801015,0,0,0,0
sc01,y2030,2030-02-02T14:00:00+01:00,202.9187431,182.2510932,338.1979051,139.0369165,133.4002848,255.5273061,234.8596564,321.2880098,328.8035189,366.3810639,0,0,497.9024715,364.5021866,595.6040884,187.8877251,0,625.6661244,340.0767824,240.4962881,0,0,0,0
sc01,y2030,2030-02-02T15:00:00+01:00,198.4926042,178.2757648,330.8210069,136.0041918,130.4905083,249.9536497,229.7368105,314.2799566,321.6315346,358.3894243,0,0,487.0420381,356.5515298,582.6125512,183.7894484,0,612.0188629,332.6589015,235.2504939,0,0,0,0
sc01,y2030,2030-02-02T16:00:00+01:00,189.916796,170.5734186,316.5279933,130.128175,124.8527085,239.1544838,219.8111064,300.7015936,307.7355491,342.905326,0,0,465.9995457,341.1468373,557.440966,175.8488851,0,585.5767876,318.2864822,225.0865731,0,0,0,0
sc01,y2030,2030-02-02T17:00:00+01:00,189.4990224,170.198196,315.831704,129.8419228,124.578061,238.6283986,219.3275722,300.0401188,307.0586011,342.1510127,0,0,464.9744531,340.3963921,556.2147232,175.4620578,0,584.2886524,317.5863247,224.591434,0,0,0,0
sc01,y2030,2030-02-02T18:00:00+01:00,199.2326823,178.9404647,332.0544706,136.5112824,130.9770412,250.8856001,230.5933823,315.4517471,322.8307354,359.7256765,0,0,488.8579706,357.8809295,584.7848177,184.4747058,0,614.3007706,333.8992177,236.1276236,0,0,0,0
sc01,y2030,2030-02-02T19:00:00+01:00,231.0748085,207.5394115,385.124681,158.3290355,151.9102908,290.9830923,267.4476952,365.8684469,374.4267732,417.2184043,0,0,566.9891137,415.0788228,678.2473549,213.9581561,0,712.4806598,387.2642625,273.8664398,0,0,0,0
sc01,y2030,2030-02-02T20:00:00+01:00,230.2039887,206.7572863,383.6733146,157.7323626,151.3378074,289.8865044,266.4398018,364.4896489,373.0157226,415.6460909,0,0,564.8523799,413.5145724,675.6913375,213.1518415,0,709.795632,385.8048331,272.834357,0,0,0,0
sc01,y2030,2030-02-02T21:00:00+01:00,218.2891471,196.0559932,363.8152452,149.5684897,143.5049022,274.8826297,252.6494758,345.6244828,353.7092662,394.1331822,0,0,535.6168887,392.1119864,640.7190705,202.1195806,0,673.0582034,365.8364409,258.7130632,0,0,0,0
sc01,y2030,2030-02-02T22:00:00+01:00,191.5761867,172.0637973,319.2936445,131.265165,125.9436042,241.2440869,221.7316975,303.3289623,310.4243766,345.9014482,0,0,470.0711989,344.1275946,562.311585,177.3853581,0,590.6932424,321.0674981,227.0532583,0,0,0,0
sc01,y2030,2030-02-02T23:00:00+01:00,154.441046,138.7109394,257.4017432,105.8207167,101.5306876,194.4813171,178.7512106,244.531656,250.2516948,278.8518884,0,0,378.9525664,277.4218787,453.31307,143.0009685,0,476.193225,258.8317529,183.0412396,0,0,0,0
sc01,y2030,2030-02-03T00:00:00+01:00,128.6563945,115.5525024,214.4273242,88.15345549,84.57966676,162.011756,148.9078641,203.705958,208.4710096,232.2962679,0,0,315.6846717,231.105005,377.6303431,119.1262911,0,396.6905497,215.6185871,152.4816528,0,0,0,0
sc01,y2030,2030-02-03T01:00:00+01:00,109.3983175,98.25589629,182.3305292,74.95810644,71.91926429,137.7608443,126.6184231,173.2140028,177.2657922,197.52474,0,0,268.4310569,196.5117925,321.1043208,101.2947384,0,337.311479,183.3434765,129.6572652,0,0,0,0
sc01,y2030,2030-02-03T02:00:00+01:00,94.33169452,84.72383674,157.2194909,64.63467957,62.01435472,118.7880597,109.180202,149.3585163,152.8522828,170.3211151,0,0,231.4620282,169.4476735,276.8809922,87.34416159,0,290.856058,158.0929324,111.8005269,0,0,0,0
sc01,y2030,2030-02-03T03:00:00+01:00,86.79996754,77.95923011,144.6666126,59.47405183,57.06294162,109.3036629,100.4629254,137.4332819,140.6480956,156.7221636,0,0,212.9814018,155.9184602,254.7739788,80.37034031,0,267.6332332,145.470316,102.8740356,0,0,0,0
sc01,y2030,2030-02-03T04:00:00+01:00,85.36651645,76.67177866,142.2775274,58.49187238,56.12058025,107.4985763,98.80383845,135.163651,138.3253739,154.133988,0,0,209.4641376,153.3435573,250.5665344,79.04307078,0,263.2134257,143.0679581,101.1751306,0,0,0,0
sc01,y2030,2030-02-03T05:00:00+01:00,88.16445101,79.1847384,146.9407517,60.40897569,57.95996316,111.0219012,102.0421886,139.5937141,142.8590641,159.1858143,0,0,216.3294399,158.3694768,258.7789905,81.63375093,0,271.8403906,147.7570892,104.4912012,0,0,0,0
sc01,y2030,2030-02-03T06:00:00+01:00,93.96977774,84.39878186,156.6162962,64.38669957,61.77642796,118.3323128,108.7613168,148.7854814,152.2658436,169.6676542,0,0,230.5739917,168.7975637,275.8186995,87.00905346,0,289.740148,157.4863868,111.3715884,0,0,0,0
sc01,y2030,2030-02-03T07:00:00+01:00,110.3180922,99.08199018,183.8634869,75.5883224,72.52393096,138.919079,127.682977,174.6703126,178.7561678,199.1854442,0,0,270.6879113,198.1639804,323.8040297,102.1463816,0,340.1474509,184.8849507,130.7473684,0,0,0,0
sc01,y2030,2030-02-03T08:00:00+01:00,135.871637,122.0328591,226.4527282,93.09723272,89.32302059,171.0976169,157.258839,215.1300918,220.1623747,245.323789,0,0,333.3887388,244.0657182,398.8084159,125.8070713,0,418.9375473,227.7107989,161.0330511,0,0,0,0
sc01,y2030,2030-02-03T09:00:00+01:00,154.421088,138.6930142,257.3684799,105.8070418,101.5175671,194.4561849,178.728111,244.5000559,250.2193555,278.8158533,0,0,378.9035955,277.3860285,453.2544897,142.9824889,0,476.1316879,258.7983049,183.0175857,0,0,0,0
sc01,y2030,2030-02-03T10:00:00+01:00,168.1038825,150.9821908,280.1731377,115.1822899,110.5127376,211.6863706,194.5646789,266.1644808,272.3905504,303.5208991,0,0,412.4771193,301.9643817,493.4160256,155.6517432,0,518.3203046,281.7296551,199.2342312,0,0,0,0
sc01,y2030,2030-02-03T11:00:00+01:00,176.8379478,158.8266753,294.7299131,121.166742,116.2545768,222.6848232,204.6735508,279.9934175,286.542971,319.2907391,0,0,433.9079275,317.6533508,519.0521246,163.7388406,0,545.2503391,296.3673015,209.5857159,0,0,0,0
sc01,y2030,2030-02-03T12:00:00+01:00,176.4124438,158.4445096,294.0207396,120.8751929,115.9748473,222.1490032,204.1810691,279.3197027,285.8534968,318.5224678,0,0,432.8638666,316.8890193,517.8031913,163.3448554,0,543.9383682,295.6541881,209.0814148,0,0,0,0
sc01,y2030,2030-02-03T13:00:00+01:00,176.808383,158.8001218,294.6806385,121.1464847,116.2351407,222.6475935,204.6393322,279.9466065,286.4950651,319.2373583,0,0,433.8353843,317.6002436,518.9653465,163.7114658,0,545.1591811,296.317753,209.5506762,0,0,0,0
sc01,y2030,2030-02-03T14:00:00+01:00,168.1120921,150.9895643,280.1868202,115.1879149,110.5181346,211.6967085,194.5741807,266.1774792,272.4038529,303.5357218,0,0,412.497263,301.9791284,493.4401221,155.6593446,0,518.3456172,281.7434136,199.243961,0,0,0,0
sc01,y2030,2030-02-03T15:00:00+01:00,165.8046265,148.9171182,276.341044,113.6068736,109.0011896,208.791011,191.9035028,262.5239919,268.6649039,299.3694643,0,0,406.8354259,297.8342363,486.6672831,153.5228023,0,511.2309314,277.8762721,196.5091869,0,0,0,0
sc01,y2030,2030-02-03T16:00:00+01:00,160.3424249,144.011252,267.2373747,109.8642541,105.4102978,201.9126831,185.5815103,253.8755061,259.8141143,289.5071561,0,0,393.4328018,288.0225039,470.63471,148.4652082,0,494.3891434,268.7220269,190.0354665,0,0,0,0
sc01,y2030,2030-02-03T17:00:00+01:00,162.2187994,145.6965143,270.3646657,111.1499181,106.6438404,204.2755252,187.7532401,256.8464324,262.8545362,292.8950546,0,0,398.036869,291.3930287,476.1422169,150.2025921,0,500.1746317,271.8666917,192.2593179,0,0,0,0
sc01,y2030,2030-02-03T18:00:00+01:00,176.0198403,158.0918935,293.3664003,120.6061868,115.7167468,221.6546136,203.7266669,278.6980804,285.2173336,317.8136004,0,0,431.9005339,316.183787,516.6508273,162.9813335,0,542.7278407,294.9962137,208.6161069,0,0,0,0
sc01,y2030,2030-02-03T19:00:00+01:00,209.2528541,187.9400633,348.7547569,143.3769556,137.5643763,263.5035941,242.1908033,331.3170189,339.0671247,377.8176532,0,0,513.4445031,375.8801268,614.1958774,193.7526427,0,645.1963002,350.6922833,248.0033826,0,0,0,0
sc01,y2030,2030-02-03T20:00:00+01:00,211.9246239,190.3397085,353.2077066,145.2076127,139.3208176,266.8680449,245.2831296,335.5473213,343.3963814,382.6416821,0,0,520.0002347,380.6794171,622.0380166,196.2265036,0,653.4342572,355.1699716,251.1699246,0,0,0,0
sc01,y2030,2030-02-03T21:00:00+01:00,206.385007,185.3643119,343.9750118,141.4119493,135.6790324,259.8922311,238.8715359,326.7762612,334.4201503,372.639596,0,0,506.4076561,370.7286237,605.7782152,191.0972288,0,636.3537717,345.8859841,244.6044528,0,0,0,0
sc01,y2030,2030-02-03T22:00:00+01:00,183.4098573,164.7292237,305.6830955,125.669717,120.5749988,230.960561,212.2799274,290.3989406,297.1918983,331.1566867,0,0,450.0334461,329.4584473,538.3418958,169.8239419,0,565.5137266,307.3813348,217.3746456,0,0,0,0
sc01,y2030,2030-02-03T23:00:00+01:00,147.0179614,132.0439097,245.0299356,100.7345291,96.65069684,185.1337292,170.1596775,232.7784388,238.2235485,265.4490969,0,0,360.7385163,264.0878195,431.5249421,136.127742,0,453.3053809,246.391213,174.2435098,0,0,0,0
sc01,y2030,2030-02-04T00:00:00+01:00,127.9970608,114.9603231,213.3284346,87.70168977,84.14621586,161.1814839,148.1447462,202.6620128,207.4026447,231.1058041,0,0,314.066862,229.9206462,375.6950765,118.515797,0,394.657604,214.5135925,151.7002202,0,0,0,0
sc01,y2030,2030-02-04T01:00:00+01:00,105.6501949,94.88952692,176.0836582,72.38994838,69.45522074,133.0409862,122.2803182,167.2794753,171.1924455,190.7572964,0,0,259.2342746,189.7790538,310.102887,97.82425456,0,325.7547677,177.0619007,125.2150458,0,0,0,0
sc01,y2030,2030-02-04T02:00:00+01:00,93.6769504,84.13577952,156.1282506,64.1860586,61.5839211,117.9635671,108.4223963,148.3218381,151.7913548,169.1389383,0,0,229.8554802,168.2715591,274.959197,86.73791704,0,288.8372637,156.9956298,111.0245338,0,0,0,0
sc01,y2030,2030-02-04T03:00:00+01:00,85.57221595,76.85652729,142.6203599,58.63281463,56.25580863,107.7576053,99.04191661,135.4893419,138.6586833,154.50539,0,0,209.9688633,153.7130546,251.1703006,79.23353329,0,263.8476659,143.4126953,101.4189226,0,0,0,0
sc01,y2030,2030-02-04T04:00:00+01:00,84.48077503,75.87625165,140.8012917,57.88497549,55.53828729,106.3831982,97.7786748,133.7612271,136.8901447,152.5347327,0,0,207.2907906,151.7525033,247.9667193,78.22293984,0,260.4823897,141.5835211,100.125363,0,0,0,0
