,,,Gas_C1,Gas_C2,Ant_C3,Ant_C4,Gas_C5,Gas_C6,Ant_C7,Ant_C8,Sub_C9,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Gas_C15,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Gas_C21,Gas_C22,Nuc_N23,Nuc_N24,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30,Gas_C31,Gas_C32,Gas_C33,Ons_W100,Ons_W101,Ons_W102,Ons_W103,Ons_W104,Ons_W105,Sol_S106,Sol_S107,Sol_S108,Sol_S109,STATCON_SC001,Ant_CG1,Gas_CG2,Sub_CG3,ESS_CG4,ESS_CG5,ESS_CG6,ESS_CG7,ESS_CG8,ESS_CG9,Ons_CG10,Sol_CG11,STATCON_CG12,STATCON_CG13
sc01,y2030,2030-01-31T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.7736864,430.2872941,1338.535236,373.8213862,546.070835,522.63504,39.98694616,34.20472978,74.40730746,53.14045547,,,,,,,,,,,640.4134308,58.34668938,,
sc01,y2030,2030-01-31T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.5408876,432.1719743,1344.398088,375.4587427,548.4626531,524.924208,2.608376898,2.231198816,4.853641511,3.466389652,,,,,,,,,,,643.218474,3.80599599,,
sc01,y2030,2030-01-31T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.7870246,420.7612832,1308.901776,365.5454582,533.9815246,511.064568,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,626.2354956,0.00003,,
sc01,y2030,2030-01-31T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.9298318,414.7288424,1290.136094,360.304645,526.3258489,503.737452,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,617.2571778,0.00003,,
sc01,y2030,2030-01-31T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.040079,401.8634431,1250.114484,349.1275512,509.998573,488.110896,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,598.1091002,0.00003,,
sc01,y2030,2030-01-31T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.3452867,396.6226878,1233.811572,344.5745318,503.3476128,481.745376,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,590.3090789,0.00003,,
sc01,y2030,2030-01-31T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.8954214,398.3595289,1239.214528,346.08345,505.5518107,483.854976,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,592.8940877,0.00003,,
sc01,y2030,2030-02-01T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.8164708,391.4949752,1217.860314,340.1197207,496.8401136,475.51716,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,582.6773038,0.00003,,
sc01,y2030,2030-02-01T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.589863,377.0379952,1172.887624,327.5599068,478.4929876,457.95744,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,561.1604138,0.00003,,
sc01,y2030,2030-02-01T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.4657344,359.2454203,1117.538584,312.102223,455.9127108,436.346244,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,534.6790279,0.00003,,
sc01,y2030,2030-02-01T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.5237613,334.7661254,1041.388535,290.8353062,424.8464227,406.613232,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,498.2455346,0.00003,,
sc01,y2030,2030-02-01T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.928668,329.5932728,1025.296855,286.3412789,418.281637,400.330188,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,490.5465756,0.00003,,
sc01,y2030,2030-02-01T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.7175716,328.7684215,1022.730911,285.6246715,417.2348311,399.328308,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,489.318917,0.00003,,
sc01,y2030,2030-02-01T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.3376547,329.1907465,1024.044678,285.9915756,417.7707972,399.841272,0.015531082,0.013285247,0.02890008,0.020639954,,,,,,,,,,,489.9474802,0.00003,,
sc01,y2030,2030-02-01T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.4661546,329.9593433,1026.435625,286.6593106,418.7462112,400.774824,0.287097565,0.24558251,0.534228262,0.381536897,,,,,,,,,,,491.0914126,0.418916526,,
sc01,y2030,2030-02-01T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.2193873,320.2561805,996.2510814,278.2294781,406.43208,388.98918,5.911688461,5.056842938,11.00041046,7.85630931,,,,,,,,,,,476.6498155,8.626001322,,
sc01,y2030,2030-02-01T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.7699536,307.0095949,955.043679,266.7212206,389.6210466,372.899628,69.34686354,59.31912678,129.0399466,92.1581733,,,,,,,,,,,456.9344033,101.1870197,,
sc01,y2030,2030-02-01T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.7215601,299.4847748,931.6355124,260.1838704,380.0714158,363.75984,144.0733298,123.2399518,268.0902038,191.4655432,,,,,,,,,,,445.734919,210.2236513,,
sc01,y2030,2030-02-01T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.5788318,306.1983478,952.5200562,266.0164322,388.5915056,371.914272,183.6609517,157.1031006,341.7544528,244.0753187,,,,,,,,,,,455.7269926,267.9876693,,
sc01,y2030,2030-02-01T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.5801988,331.3991728,1030.914638,287.9101934,420.5734762,402.523668,194.9961068,166.7991628,362.8467954,259.1391173,,,,,,,,,,,493.2343673,284.5272863,,
sc01,y2030,2030-02-01T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.6193654,350.4960383,1090.321057,304.501008,444.8090077,425.71908,189.8445966,162.3925744,353.2609169,252.2930431,,,,,,,,,,,521.65698,277.010494,,
sc01,y2030,2030-02-01T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.7651526,346.5088614,1077.91777,301.0370621,439.7489443,420.87618,174.0107566,148.8483487,323.7974665,231.2507392,,,,,,,,,,,515.7227086,253.9066505,,
sc01,y2030,2030-02-01T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.8223163,351.9964201,1094.988436,305.8044972,446.7131186,427.541472,149.9780651,128.2908469,279.0776758,199.3126121,,,,,,,,,,,523.8900571,218.8395068,,
sc01,y2030,2030-02-01T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.1231026,352.8823573,1097.744404,306.5741743,447.8374477,428.617548,107.0521054,91.57209258,199.2014816,142.2663691,,,,,,,,,,,525.2086322,156.2043752,,
sc01,y2030,2030-02-01T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.9112074,353.4191183,1099.414157,307.040497,448.5186426,429.269508,47.62297457,40.73656862,88.61635236,63.28831788,,,,,,,,,,,526.0075145,69.48875004,,
sc01,y2030,2030-02-01T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.9936834,329.6375534,1025.434603,286.3797485,418.3378327,400.383972,3.686324928,3.153272759,6.859476366,4.898923386,,,,,,,,,,,490.6124801,5.378876766,,
sc01,y2030,2030-02-01T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.5545847,306.8629118,954.5873784,266.5937866,389.4348935,372.721464,0.016505836,0.014119049,0.030713893,0.02193535,,,,,,,,,,,456.7160892,0.00003,,
sc01,y2030,2030-02-01T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.580117,304.1559884,946.166697,264.2420885,385.9995796,369.433584,0.000006,0.000006,0.01874273,0.013385744,,,,,,,,,,,452.6872692,0.00003,,
sc01,y2030,2030-02-01T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.6364212,304.8754142,948.404682,264.8671049,386.9125914,370.307412,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,453.7580186,0.00003,,
sc01,y2030,2030-02-01T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.9787476,292.1680793,908.8747782,253.8273331,370.7859126,354.872844,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,434.8451945,0.00003,,
sc01,y2030,2030-02-01T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.2919329,278.0787403,865.0457436,241.5869155,352.9053544,337.759668,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,413.8754796,0.00003,,
sc01,y2030,2030-02-02T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.3217668,264.4774954,822.735069,229.7705399,335.6442282,321.23934,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,393.632214,0.00003,,
sc01,y2030,2030-02-02T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.5688207,248.9809594,774.5285346,216.3075894,315.9778183,302.416956,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,370.5681127,0.00003,,
sc01,y2030,2030-02-02T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.4483774,240.0449114,746.7303276,208.5442046,304.6372204,291.563064,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,357.2682425,0.00003,,
sc01,y2030,2030-02-02T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.2879248,244.0220999,759.102543,211.9994731,309.6846078,296.393832,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,363.1876478,0.00003,,
sc01,y2030,2030-02-02T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.3170149,246.0851472,765.5202582,213.79179,312.3027886,298.899648,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,366.258162,0.00003,,
sc01,y2030,2030-02-02T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.1508103,250.7394964,779.9989806,217.8353563,318.2095499,304.552908,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,373.1854121,0.00003,,
sc01,y2030,2030-02-02T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.5273096,252.3580782,785.0340558,219.2415343,320.2636667,306.518868,0.000006,0.000006,0.018500888,0.013213026,,,,,,,,,,,375.5944109,0.00003,,
sc01,y2030,2030-02-02T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.5206728,242.818463,755.358276,210.9537875,308.1570911,294.931872,0.267862417,0.229128816,0.498435694,0.355974443,,,,,,,,,,,361.3962278,0.390849684,,
sc01,y2030,2030-02-02T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.4953448,223.7310227,695.9811768,194.3711612,283.9335209,271.747908,3.191864682,2.73031275,5.939389714,4.241812873,,,,,,,,,,,332.9876429,4.657388352,,
sc01,y2030,2030-02-02T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.5956,216.9885222,675.006645,188.5134682,275.3767195,263.55834,29.00868102,24.81395032,53.97906202,38.55094398,,,,,,,,,,,322.9525154,42.32782602,,
sc01,y2030,2030-02-02T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.8414514,219.199201,681.8836116,190.4340431,278.1822571,266.243472,62.90932776,53.8124754,117.0610447,83.6030418,,,,,,,,,,,326.2427551,91.79373168,,
sc01,y2030,2030-02-02T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0345227,232.2711835,722.5478598,201.7906105,294.7717046,282.120948,86.45217282,73.95096384,160.8693342,114.8901899,,,,,,,,,,,345.698299,126.1461192,,
sc01,y2030,2030-02-02T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.1426522,248.6907054,773.6256138,216.055425,315.6094615,302.064408,97.58087502,83.47042674,181.5775114,129.6796241,,,,,,,,,,,370.1361161,142.3844918,,
sc01,y2030,2030-02-02T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.1317724,279.331815,868.9438008,242.6755512,354.4956116,339.281676,96.58071234,82.61489022,179.7164188,128.3504628,,,,,,,,,,,415.7404795,140.925111,,
sc01,y2030,2030-02-02T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.3281546,307.3897734,956.2263366,267.0515088,390.1035252,373.3614,82.9607337,70.96439592,154.3724994,110.2502591,,,,,,,,,,,457.5002378,121.0516088,,
sc01,y2030,2030-02-02T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.3238792,312.154409,971.0481372,271.1908891,396.1502492,379.148616,66.05836824,56.50615644,122.9207476,87.78794364,,,,,,,,,,,464.5916316,96.38863344,,
sc01,y2030,2030-02-02T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.9110843,303.0192467,942.6305268,263.2545194,384.5569584,368.052876,45.5574707,38.96974198,84.77288352,60.54337668,,,,,,,,,,,450.9954118,66.47488362,,
sc01,y2030,2030-02-02T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0717419,296.317885,921.7839696,257.4325666,376.0523657,359.913276,16.74049132,14.31977275,31.15053796,22.24719362,,,,,,,,,,,441.0215126,24.42677776,,
sc01,y2030,2030-02-02T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.8850493,288.6988723,898.0827888,250.8133846,366.3831967,350.65908,1.067745605,0.913346814,1.986850286,1.41897527,,,,,,,,,,,429.6818378,1.557993972,,
sc01,y2030,2030-02-02T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.4141978,295.1889678,918.2721408,256.4517953,374.6196748,358.542072,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,439.3413012,0.00003,,
sc01,y2030,2030-02-02T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.9243167,298.9417896,929.9463972,259.7121403,379.3823219,363.10032,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,444.9267727,0.00003,,
sc01,y2030,2030-02-02T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.2704723,316.8855822,985.7658438,275.301198,402.1545067,384.895188,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,471.633222,0.00003,,
sc01,y2030,2030-02-02T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.3523744,324.4332244,1009.245005,281.8583753,411.7331005,394.062696,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,482.8666733,0.00003,,
sc01,y2030,2030-02-02T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.0734107,325.6053846,1012.891355,282.876715,413.2206708,395.486424,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,484.6112455,0.00003,,
sc01,y2030,2030-02-03T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.9971754,324.8723843,1010.611142,282.239905,412.2904316,394.596108,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,483.5202924,0.00003,,
sc01,y2030,2030-02-03T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.1649188,318.8569266,991.8982908,277.0138462,404.656309,387.28962,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,474.5672513,0.00003,,
sc01,y2030,2030-02-03T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.856952,317.966099,989.1271092,276.2399203,403.5257736,386.207604,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,473.2413974,0.00003,,
sc01,y2030,2030-02-03T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.7699072,311.0960326,967.7557458,270.2714016,394.8070802,377.863092,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,463.0164084,0.00003,,
sc01,y2030,2030-02-03T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.5673557,308.9148445,960.9705186,268.3764473,392.0389688,375.21378,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,459.7700609,0.00003,,
sc01,y2030,2030-02-03T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.5445376,329.33165,1024.483,286.1139883,417.9496156,400.012416,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,490.1571922,0.00003,,
sc01,y2030,2030-02-03T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.5421663,338.86513,1054.139694,294.3964051,430.048405,411.59196,0.000006,0.000006,0.019951938,0.014249341,,,,,,,,,,,504.3462437,0.00003,,
sc01,y2030,2030-02-03T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.85803,341.8045706,1063.28369,296.9501078,433.778803,415.16226,0.268252319,0.229462337,0.499161218,0.3564926,,,,,,,,,,,508.7211286,0.39141861,,
sc01,y2030,2030-02-03T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.6513848,343.7070638,1069.201954,298.6029398,436.1932271,417.473064,3.941710493,3.371728907,7.33469526,5.238316777,,,,,,,,,,,511.5526836,5.751520932,,
sc01,y2030,2030-02-03T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.2338532,345.4659268,1074.673415,300.1309901,438.4253724,419.609412,40.91952587,35.00245603,76.1426424,54.37980268,,,,,,,,,,,514.1704682,59.70745695,,
sc01,y2030,2030-02-03T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.8612686,336.3581508,1046.340998,292.2184128,426.8668372,408.546936,83.2217079,71.18763252,154.8581174,110.5970795,,,,,,,,,,,500.6150086,121.4324075,,
sc01,y2030,2030-02-03T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.7647078,339.6977764,1056.729886,295.1197848,431.1051034,412.603308,105.2725943,90.0499035,195.8901853,139.9014966,,,,,,,,,,,505.5855041,153.6078134,,
sc01,y2030,2030-02-03T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.7256665,347.8441248,1082.071499,302.1971009,441.443506,422.498016,119.0131176,101.8035113,221.4584129,158.1618974,,,,,,,,,,,517.7100334,173.6572075,,
sc01,y2030,2030-02-03T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.6715778,362.7910068,1128.568174,315.1825277,460.4123588,440.65278,121.1452946,103.62737,225.4259465,160.9954436,,,,,,,,,,,539.9560632,176.7683596,,
sc01,y2030,2030-02-03T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.9943173,365.7351305,1137.726737,317.7402989,464.1486998,444.228768,117.6695816,100.6542541,218.9583745,156.3764118,,,,,,,,,,,544.3379177,171.6967957,,
sc01,y2030,2030-02-03T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.7645779,358.7678779,1116.053048,311.6873474,455.3066693,435.766212,94.15169022,80.53711098,175.1965187,125.1224257,,,,,,,,,,,533.968283,137.3808193,,
sc01,y2030,2030-02-03T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.4741392,351.078206,1092.132061,305.006779,445.5478277,426.426192,67.75054128,57.95363688,126.0695262,90.03674874,,,,,,,,,,,522.5234434,98.85775662,,
sc01,y2030,2030-02-03T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.015233,348.0413422,1082.685002,302.3684378,441.6937915,422.73756,24.62969585,21.06817778,45.83069044,32.73151318,,,,,,,,,,,518.0035598,35.93825865,,
sc01,y2030,2030-02-03T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.5622976,332.749137,1035.114099,289.0830041,422.2866946,404.16336,1.33339858,1.140585678,2.481174672,1.772013485,,,,,,,,,,,495.2435719,1.945619766,,
sc01,y2030,2030-02-03T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5288551,311.6129354,969.3637248,270.7204721,395.4630737,378.490932,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,463.7857354,0.00003,,
sc01,y2030,2030-02-03T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.2989233,310.0941774,964.6391808,269.4010183,393.5356418,376.64622,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,461.5253083,0.00003,,
sc01,y2030,2030-02-03T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.6976619,319.2197664,993.0270108,277.329071,405.1167832,387.730332,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,475.1072798,0.00003,,
sc01,y2030,2030-02-03T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.4313309,323.1248435,1005.174902,280.7216911,410.072655,392.473512,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,480.9193589,0.00003,,
sc01,y2030,2030-02-03T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.2695274,319.6092516,994.238619,277.6674446,405.6110726,388.203408,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,475.6869658,0.00003,,
sc01,y2030,2030-02-04T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.307585,317.5919372,987.9631686,275.9148593,403.0509307,385.75314,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,472.6845178,0.00003,,
sc01,y2030,2030-02-04T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.835285,321.3567331,999.6746742,279.1856071,407.828774,390.325932,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,478.2878112,0.00003,,
sc01,y2030,2030-02-04T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.0112482,311.941483,970.3857684,271.005905,395.8800281,378.889992,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,464.2747255,0.00003,,
sc01,y2030,2030-02-04T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.5412857,312.983558,973.6274496,271.9112302,397.2025092,380.155716,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,465.8256866,0.00003,,
sc01,y2030,2030-02-04T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.5792986,322.5445429,1003.369706,280.2175423,409.3362047,391.768668,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,480.0556747,0.00003,,
sc01,y2030,2030-02-04T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.6934849,338.2871116,1052.341598,293.8942392,429.3148508,410.889888,0.000006,0.000006,0.000006,0.000006,,,,,,,,,,,503.4859562,0.00003,,
sc01,y2030,2030-02-04T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.8304571,347.9154953,1082.293519,302.2591056,441.5340812,422.584704,0.000006,0.000006,0.021040226,0.015026578,,,,,,,,,,,517.8162569,0.00003,,
sc01,y2030,2030-02-04T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.4554392,353.7897828,1100.567218,307.3625198,448.989047,429.719724,0.275335532,0.235521299,0.51234159,0.365905801,,,,,,,,,,,526.559189,0.40175403,,
sc01,y2030,2030-02-04T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.0942892,349.457342,1087.089887,303.5986183,443.4908147,424.45746,3.418462511,2.924143943,6.361040676,4.542948943,,,,,,,,,,,520.1110478,4.988027082,,
sc01,y2030,2030-02-04T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.4620306,355.8375067,1106.937266,309.1415242,451.5877812,432.206928,47.10161111,40.29059567,87.64620444,62.59545444,,,,,,,,,,,529.6068967,68.72800596,,
sc01,y2030,2030-02-04T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.9495792,358.2128,1114.326315,311.2051116,454.6022287,435.092004,107.5459808,91.99455234,200.1204799,142.9227024,,,,,,,,,,,533.142139,156.9250103,,
sc01,y2030,2030-02-04T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.044437,363.0449531,1129.358149,315.4031491,460.7346382,440.961228,148.3183838,126.8711599,275.9893576,197.1069868,,,,,,,,,,,540.3340214,216.4177938,,
sc01,y2030,2030-02-04T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.2616695,363.8739836,1131.937092,316.1233872,461.7867476,441.968184,164.7404555,140.9185572,306.5473835,218.9310181,,,,,,,,,,,541.5679001,240.3799516,,
sc01,y2030,2030-02-04T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.5906732,389.979033,1213.14453,338.802713,494.9162551,473.675868,164.2852453,140.5291717,305.700333,218.3260688,,,,,,,,,,,580.4210674,239.7157348,,
sc01,y2030,2030-02-04T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.6681616,402.9722947,1253.563894,350.0908901,511.4057992,489.457728,155.6756326,133.1645314,289.6796521,206.8843663,,,,,,,,,,,599.7594475,227.1530749,,
sc01,y2030,2030-02-04T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.1117704,427.1121646,1328.658061,371.0629236,542.0413282,518.778468,132.1955616,113.0797397,245.9881722,175.6806415,,,,,,,,,,,635.6877612,192.8922839,,
sc01,y2030,2030-02-04T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.1839448,436.696416,1358.472695,379.3894493,554.2045508,530.41968,96.17112072,82.26452658,178.9542547,127.806138,,,,,,,,,,,649.9523784,140.327458,,
sc01,y2030,2030-02-04T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.449651,434.1530699,1350.560869,377.1798624,550.9768303,527.330484,44.55756798,38.11442779,82.91227458,59.21456086,,,,,,,,,,,646.1670168,65.01588216,,
sc01,y2030,2030-02-04T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0719422,420.2742563,1307.386735,365.122343,533.3634464,510.473016,4.066608982,3.478566749,7.56710511,5.404300008,,,,,,,,,,,625.5106344,5.933765742,,
