,,,Gas_C1,Gas_C2,Ant_C3,Ant_C4,Gas_C5,Gas_C6,Ant_C7,Ant_C8,Sub_C9,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Gas_C15,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Gas_C21,Gas_C22,Nuc_N23,Nuc_N24,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30,Gas_C31,Gas_C32,Gas_C33,Ons_W100,Ons_W101,Ons_W102,Ons_W103,Ons_W104,Ons_W105,Sol_S106,Sol_S107,Sol_S108,Sol_S109,STATCON_SC001,Ant_CG1,Gas_CG2,Sub_CG3,ESS_CG4,ESS_CG5,ESS_CG6,ESS_CG7,ESS_CG8,ESS_CG9,Ons_CG10,Sol_CG11,STATCON_CG12,STATCON_CG13
sc01,y2030,2030-02-22T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.175457,699.5868258,2176.270667,607.781174,887.8346338,849.731316,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1041.22247,0.00007,,
sc01,y2030,2030-02-22T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.2506436,676.4813742,2104.394362,587.7078138,858.5118688,821.667,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1006.833722,0.00007,,
sc01,y2030,2030-02-22T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.8444759,670.0750384,2084.465569,582.142171,850.3816888,813.885744,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,997.2989214,0.00007,,
sc01,y2030,2030-02-22T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.8414685,656.4514258,2042.085314,570.3063632,833.0921763,797.338248,0.037452218,0.03203653,0.069690709,0.04977194,,,,,,,,,,,977.0223652,0.00007,,
sc01,y2030,2030-02-22T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.3613621,662.9352181,2062.255058,575.9392979,841.320655,805.213584,0.079301659,0.067834432,0.14756373,0.105387551,,,,,,,,,,,986.6724476,0.00007,,
sc01,y2030,2030-02-22T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.39696,692.2458264,2153.434329,601.4035222,878.5182868,840.8148,0.923265392,0.789758816,1.718002958,1.226969002,,,,,,,,,,,1030.296574,1.347176628,,
sc01,y2030,2030-02-22T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.696158,693.8117595,2158.305625,602.763961,880.5055882,842.716812,57.22956579,48.95402179,106.4922007,76.05495005,,,,,,,,,,,1032.627213,83.5061444,,
sc01,y2030,2030-02-22T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.090904,717.2372721,2231.177574,623.1153807,910.2345375,871.16988,241.9792312,206.9884051,450.2725209,321.5771093,,,,,,,,,,,1067.492321,353.0824031,,
sc01,y2030,2030-02-22T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.938618,772.3008882,2402.469154,670.9530878,980.1149067,938.051184,379.3107503,324.4614296,705.8176311,504.0831564,,,,,,,,,,,1149.445657,553.4687857,,
sc01,y2030,2030-02-22T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.746316,808.9481392,2516.471212,702.7911789,1026.623356,982.563624,454.8832599,389.1059578,846.4421972,604.5148712,,,,,,,,,,,1203.989196,663.7399156,,
sc01,y2030,2030-02-22T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.002405,815.2522602,2536.082035,708.2680203,1034.623817,990.220728,489.0052625,418.2938301,909.9360766,649.8611386,,,,,,,,,,,1213.371866,713.5288111,,
sc01,y2030,2030-02-22T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.106915,842.5665679,2621.051226,731.9979156,1069.287975,1023.3972,502.8327119,430.1217945,935.6660558,668.2370598,,,,,,,,,,,1254.02482,733.7050434,,
sc01,y2030,2030-02-22T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.66641,849.0773318,2641.304872,737.6542818,1077.550683,1031.305296,485.7429772,415.5032798,903.8656488,645.5257407,,,,,,,,,,,1263.715044,708.768669,,
sc01,y2030,2030-02-22T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.081653,841.8682846,2618.879011,731.3912665,1068.401795,1022.549052,426.515707,364.8404267,793.6561399,566.8159515,,,,,,,,,,,1252.985538,622.3475875,,
sc01,y2030,2030-02-22T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.657446,837.4928971,2605.268081,727.5900542,1062.849059,1017.234624,330.9911732,283.1289891,615.9050478,439.869092,,,,,,,,,,,1246.473477,482.9635926,,
sc01,y2030,2030-02-22T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.605173,808.8520101,2516.172175,702.7076644,1026.50136,982.446864,192.1921943,164.4007032,357.6293031,255.4128714,,,,,,,,,,,1203.846123,280.4359758,,
sc01,y2030,2030-02-22T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.028585,800.2863697,2489.526229,695.2660792,1015.630841,972.042876,34.80069135,29.76842089,64.75677662,46.24820763,,,,,,,,,,,1191.097545,50.77919979,,
sc01,y2030,2030-02-22T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.015794,784.6128598,2440.769164,681.649379,995.7398357,953.005536,0.133281372,0.114008541,0.248008639,0.177123626,,,,,,,,,,,1167.770047,0.194476646,,
sc01,y2030,2030-02-22T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.61987,775.4891875,2412.387298,673.7229912,984.1611268,941.923752,0.000014,0.000014,0.045990227,0.03284545,,,,,,,,,,,1154.190928,0.00007,,
sc01,y2030,2030-02-22T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.638623,779.5884292,2425.139195,677.2842961,989.3634097,946.902768,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1160.29199,0.00007,,
sc01,y2030,2030-02-22T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.422334,788.9762138,2454.342661,685.4401372,1001.2773,958.305348,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1174.264198,0.00007,,
sc01,y2030,2030-02-22T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.531144,796.5421828,2477.878834,692.0132358,1010.879152,967.495116,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1185.524925,0.00007,,
sc01,y2030,2030-02-23T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.821805,807.637397,2512.393762,701.652443,1024.959914,980.971572,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1202.038367,0.00007,,
sc01,y2030,2030-02-23T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.894177,774.3138558,2408.731081,672.7018967,982.6695318,940.496172,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1152.441636,0.00007,,
sc01,y2030,2030-02-23T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.809023,760.6342948,2366.176782,660.8174821,965.3090163,923.88072,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1132.081809,0.00007,,
sc01,y2030,2030-02-23T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.406167,767.851779,2388.62889,667.0878278,974.4686118,932.647212,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1142.823874,0.00007,,
sc01,y2030,2030-02-23T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.043461,789.3992504,2455.65864,685.807659,1001.814169,958.819176,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1174.893819,0.00007,,
sc01,y2030,2030-02-23T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.979002,832.2632763,2588.999805,723.0467082,1056.21223,1010.882628,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1238.690028,0.00007,,
sc01,y2030,2030-02-23T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.448897,874.1290827,2719.235715,759.4185323,1109.343466,1061.733624,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1301.000547,0.00007,,
sc01,y2030,2030-02-23T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.540262,874.8723875,2721.547983,760.0642941,1110.286782,1062.636456,0.761022993,0.650977088,1.416103934,1.011357763,,,,,,,,,,,1302.106837,1.110441696,,
sc01,y2030,2030-02-23T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.745437,860.7094849,2677.490108,747.7599662,1092.312865,1045.433928,38.21066267,32.68530149,71.10201697,50.77987225,,,,,,,,,,,1281.027634,55.75483701,,
sc01,y2030,2030-02-23T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.933478,858.1132431,2669.413733,745.5044251,1089.018016,1042.280484,126.0421775,107.8161509,234.5380167,167.5031319,,,,,,,,,,,1277.163546,183.9136139,,
sc01,y2030,2030-02-23T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.435027,888.4222782,2763.698906,771.8360546,1127.482735,1079.094408,196.3296787,167.9398967,365.3282926,260.9113611,,,,,,,,,,,1322.273669,286.473159,,
sc01,y2030,2030-02-23T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.262869,911.4616843,2835.369757,791.8520366,1156.721683,1107.078504,241.8965937,206.9177173,450.1187499,321.4672888,,,,,,,,,,,1356.56412,352.9618231,,
sc01,y2030,2030-02-23T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.147812,936.5832154,2913.51767,813.6769094,1188.603023,1137.591588,267.6356679,228.9348545,498.0137604,355.6731049,,,,,,,,,,,1393.953478,390.5188239,,
sc01,y2030,2030-02-23T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.014405,1001.194785,3114.510972,869.8096075,1270.60055,1216.070016,269.3557406,230.4062002,501.2144544,357.9589871,,,,,,,,,,,1490.117408,393.0286567,,
sc01,y2030,2030-02-23T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.190395,1066.017078,3316.159787,926.1253753,1352.865502,1294.804392,274.2854835,234.6230894,510.3876705,364.5103445,,,,,,,,,,,1586.594965,400.2218587,,
sc01,y2030,2030-02-23T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.061393,1095.215582,3406.990322,951.4922066,1389.920864,1330.269444,241.4241196,206.5135642,449.2395748,320.8393966,,,,,,,,,,,1630.052242,352.2724156,,
sc01,y2030,2030-02-23T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.347258,1079.064401,3356.747324,937.460519,1369.423654,1310.651916,199.3146355,170.4932211,370.8826702,264.8782048,,,,,,,,,,,1606.013807,290.8286391,,
sc01,y2030,2030-02-23T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.490395,1049.194447,3263.828042,911.5103508,1331.516166,1274.371308,112.0768976,95.87028682,208.5515645,148.944042,,,,,,,,,,,1561.557185,163.5362677,,
sc01,y2030,2030-02-23T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.205934,1050.362863,3267.462744,912.5254376,1332.998984,1275.790488,19.75566558,16.89894497,36.76114392,26.25419462,,,,,,,,,,,1563.296183,28.82634945,,
sc01,y2030,2030-02-23T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.869564,1030.382501,3205.307946,895.1670661,1307.64222,1251.521964,0.04291084,0.036705822,0.079848062,0.05702615,,,,,,,,,,,1533.558628,0.00007,,
sc01,y2030,2030-02-23T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.231543,1021.77502,3178.531846,887.6891307,1296.718602,1241.067156,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1520.747777,0.00007,,
sc01,y2030,2030-02-23T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.744421,1031.659425,3209.280194,896.276421,1309.262744,1253.07294,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1535.459124,0.00007,,
sc01,y2030,2030-02-23T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.665717,1035.011212,3219.706916,899.1883589,1313.516445,1257.144084,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1540.44772,0.00007,,
sc01,y2030,2030-02-23T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.923939,1041.316785,3239.322257,904.666462,1321.518749,1264.802952,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1549.832553,0.00007,,
sc01,y2030,2030-02-24T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.747816,1030.299581,3205.050002,895.0950271,1307.536988,1251.421248,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1533.435215,0.00007,,
sc01,y2030,2030-02-24T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.198969,993.1475492,3089.477675,862.8183973,1260.387929,1206.295692,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1478.140392,0.00007,,
sc01,y2030,2030-02-24T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.624659,933.5025944,2903.934494,811.0005534,1184.693456,1133.849808,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1389.368469,0.00007,,
sc01,y2030,2030-02-24T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.89214,883.2849824,2747.717836,767.3729179,1120.963074,1072.854552,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1314.627631,0.00007,,
sc01,y2030,2030-02-24T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.856076,846.4821966,2633.231941,735.3997022,1074.257237,1028.153196,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1259.852604,0.00007,,
sc01,y2030,2030-02-24T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.299734,874.0274903,2718.919682,759.3302718,1109.214537,1061.610228,0.030325683,0.000014,0.056429724,0.040301167,,,,,,,,,,,1300.849343,0.00007,,
sc01,y2030,2030-02-24T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.959737,893.5471947,2779.641466,776.2884366,1133.986686,1085.319228,0.080514686,0.068872054,0.149820919,0.106999598,,,,,,,,,,,1329.901283,0.00007,,
sc01,y2030,2030-02-24T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.998501,888.12497,2762.774041,771.5777619,1127.105426,1078.733292,1.056546764,0.903767354,1.966011597,1.404092626,,,,,,,,,,,1321.831174,1.54165326,,
sc01,y2030,2030-02-24T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.315762,865.18439,2691.410617,751.6476369,1097.991897,1050.869232,71.55829892,61.21078286,133.1549633,95.09704949,,,,,,,,,,,1287.687811,104.4138211,,
sc01,y2030,2030-02-24T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.485889,842.1436008,2619.735462,731.6304537,1068.751194,1022.883456,258.6497134,221.2482924,481.2927868,343.7312648,,,,,,,,,,,1253.395301,377.4070276,,
sc01,y2030,2030-02-24T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.168229,855.5488138,2661.436322,743.2765222,1085.763539,1039.16568,382.4888819,327.179995,711.7314663,508.3067186,,,,,,,,,,,1273.346805,558.1061353,,
sc01,y2030,2030-02-24T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.524906,897.3375099,2791.432357,779.5813547,1138.796915,1089.923016,457.5129513,391.355389,851.3355007,608.0095868,,,,,,,,,,,1335.542558,667.5770126,,
sc01,y2030,2030-02-24T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.379081,944.232588,2937.313296,820.3224674,1198.310721,1146.88266,477.6536013,408.5836488,888.8130199,634.7754048,,,,,,,,,,,1405.33834,696.9651098,,
sc01,y2030,2030-02-24T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.884097,961.6034996,2991.350628,835.4138223,1220.355872,1167.981696,467.3510576,399.7708795,869.6421496,621.0838897,,,,,,,,,,,1431.192147,681.9322205,,
sc01,y2030,2030-02-24T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.615295,983.8960048,3060.698024,854.7809178,1248.64694,1195.058592,434.4114533,371.5944277,808.3484651,577.3089647,,,,,,,,,,,1464.370956,633.8686137,,
sc01,y2030,2030-02-24T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.116793,1003.307754,3121.083983,871.6452948,1273.282086,1218.636468,369.0514204,315.6856256,686.7271732,490.4490704,,,,,,,,,,,1493.262224,538.4989519,,
sc01,y2030,2030-02-24T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.422,1019.861501,3172.579281,886.0267198,1294.290185,1238.74296,277.2431473,237.1530673,515.8912615,368.4409173,,,,,,,,,,,1517.899813,404.5375142,,
sc01,y2030,2030-02-24T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.067839,1028.474307,3199.371949,893.5092813,1305.220561,1249.204236,164.0981791,140.3691558,305.3522422,218.0774683,,,,,,,,,,,1530.718588,239.4427784,,
sc01,y2030,2030-02-24T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.620265,971.6399818,3022.572059,844.1332329,1233.093014,1180.172196,35.47968337,30.3492289,66.02023814,47.15055072,,,,,,,,,,,1446.129838,51.76994654,,
sc01,y2030,2030-02-24T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.330399,923.7670856,2873.64933,802.5426198,1172.338275,1122.024876,0.116147363,0.099352154,0.216125846,0.154353466,,,,,,,,,,,1374.878731,0.169475656,,
sc01,y2030,2030-02-24T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.231099,914.1643594,2843.777224,794.2000438,1160.151606,1110.361224,0.000014,0.000014,0.049376009,0.035263522,,,,,,,,,,,1360.586617,0.00007,,
sc01,y2030,2030-02-24T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.577698,900.778856,2802.137677,782.571099,1143.164274,1094.10294,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1340.664448,0.00007,,
sc01,y2030,2030-02-24T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.254047,864.4612791,2689.161168,751.0194188,1097.074209,1049.990928,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1286.611576,0.00007,,
sc01,y2030,2030-02-24T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.002835,842.4956814,2620.830713,731.9363313,1069.198014,1023.3111,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1253.919317,0.00007,,
sc01,y2030,2030-02-25T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.91004,823.3622911,2561.310672,715.3137846,1044.916129,1000.071324,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1225.442343,0.00007,,
sc01,y2030,2030-02-25T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.574708,802.701557,2497.03938,697.3643258,1018.695917,974.976408,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1194.692163,0.00007,,
sc01,y2030,2030-02-25T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.420236,791.01802,2460.6943,687.2139999,1003.868524,960.785364,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1177.303098,0.00007,,
sc01,y2030,2030-02-25T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.441727,810.783925,2522.181963,704.3860572,1028.953123,984.793404,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1206.721468,0.00007,,
sc01,y2030,2030-02-25T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.700266,819.8140272,2550.272753,712.2311538,1040.413084,995.761536,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1220.161323,0.00007,,
sc01,y2030,2030-02-25T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.583779,826.5454725,2571.212895,718.0792422,1048.955855,1003.937676,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1230.179996,0.00007,,
sc01,y2030,2030-02-25T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.498362,805.373872,2505.352402,699.685957,1022.08731,978.222252,0.050037375,0.042801842,0.093109047,0.066496926,,,,,,,,,,,1198.669474,0.00007,,
sc01,y2030,2030-02-25T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.721978,804.8450939,2503.707482,699.2265694,1021.416246,977.579988,0.926752845,0.792741972,1.724492375,1.231603635,,,,,,,,,,,1197.882473,1.35226532,,
sc01,y2030,2030-02-25T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.317353,791.6290264,2462.595016,687.744825,1004.643942,961.527504,45.99405222,39.34319267,85.58527001,61.12356953,,,,,,,,,,,1178.212482,67.11191866,,
sc01,y2030,2030-02-25T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.749535,769.4477958,2393.59377,668.4744018,976.4940917,934.585764,202.9773715,173.6263158,377.6982524,269.7457797,,,,,,,,,,,1145.199288,296.1730961,,
sc01,y2030,2030-02-25T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.086971,800.3261353,2489.649932,695.3006267,1015.681307,972.091176,321.519098,275.0266004,598.2795056,427.2812242,,,,,,,,,,,1191.15673,469.1424765,,
sc01,y2030,2030-02-25T11:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.1218,850.0685662,2644.388398,738.5154381,1078.808643,1032.509268,395.7527286,338.5258551,736.4126991,525.9336426,,,,,,,,,,,1265.190338,577.4599901,,
sc01,y2030,2030-02-25T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.596785,894.6621519,2783.109868,777.2570798,1135.401661,1086.673476,414.9244733,354.9253156,772.0872886,551.4118383,,,,,,,,,,,1331.560718,605.4343151,,
sc01,y2030,2030-02-25T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.964703,896.9559679,2790.245458,779.2498818,1138.312707,1089.459588,396.6086709,339.258026,738.0054282,527.0711429,,,,,,,,,,,1334.974694,578.7089328,,
sc01,y2030,2030-02-25T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335.451091,909.5466439,2829.41246,790.1883041,1154.291336,1104.75246,363.1497394,310.637343,675.7453847,482.6060604,,,,,,,,,,,1353.71389,529.887553,,
sc01,y2030,2030-02-25T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.362714,929.2377206,2890.667349,807.2953521,1179.280971,1128.669612,313.8191042,268.4400456,583.9514341,417.0483551,,,,,,,,,,,1383.020891,457.907081,,
sc01,y2030,2030-02-25T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.317489,964.6229852,3000.743626,838.0370656,1224.187854,1171.64922,252.7345376,216.1884663,470.2858868,335.8703211,,,,,,,,,,,1435.686167,368.7759376,,
sc01,y2030,2030-02-25T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.353314,949.6636649,2954.208258,825.0408326,1205.203216,1153.479348,159.0460721,136.0475966,295.9513323,211.3634954,,,,,,,,,,,1413.421624,232.0710297,,
sc01,y2030,2030-02-25T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.332714,902.6552374,2807.974714,784.2012455,1145.54556,1096.382028,40.96620576,35.0423859,76.22950387,54.44183769,,,,,,,,,,,1343.45714,59.77556959,,
sc01,y2030,2030-02-25T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.071665,883.4072528,2748.098193,767.4791432,1121.118246,1073.003064,0.183773635,0.15719949,0.341964129,0.244225066,,,,,,,,,,,1314.809611,0.268152094,,
sc01,y2030,2030-02-25T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.201472,891.6686005,2773.797545,774.656367,1131.602592,1083.037452,0.000014,0.000014,0.046272374,0.033046958,,,,,,,,,,,1327.105298,0.00007,,
sc01,y2030,2030-02-25T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.308409,872.6712425,2714.700674,758.1520022,1107.493344,1059.962904,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1298.830786,0.00007,,
sc01,y2030,2030-02-25T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.360821,859.7664533,2674.556529,746.9406874,1091.116079,1044.288504,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1279.624083,0.00007,,
sc01,y2030,2030-02-25T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.982549,841.800787,2618.669039,731.3326266,1068.316134,1022.467068,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1252.885078,0.00007,,
sc01,y2030,2030-02-26T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.212351,822.8871098,2559.832481,714.900961,1044.313084,999.49416,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1224.735112,0.00007,,
sc01,y2030,2030-02-26T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.506436,822.4063268,2558.336865,714.4832705,1043.70293,998.910192,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1224.019544,0.00007,,
sc01,y2030,2030-02-26T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.990792,807.071412,2510.6331,701.1607316,1024.241631,980.284116,0.000014,0.000014,0.000014,0.000014,,,,,,,,,,,1201.195989,0.00007,,
